country,date,new_cases_smoothed,zscore,is_anomaly
Germany,2021-02-23,7475.6,-0.513,
Germany,2021-02-24,7475.6,-0.513,
Germany,2021-02-25,7475.6,-0.513,
Germany,2021-02-26,7475.6,-0.513,
Germany,2021-02-27,7475.6,-0.513,
Germany,2021-02-28,8050.9,-0.501,
Germany,2021-03-01,8050.9,-0.501,
Germany,2021-03-02,8050.9,-0.501,
Germany,2021-03-03,8050.9,-0.501,
Germany,2021-03-04,8050.9,-0.501,
Germany,2021-03-05,8050.9,-0.501,
Germany,2021-03-06,8050.9,-0.501,
Germany,2021-03-07,8346.4,-0.494,
Germany,2021-03-08,8346.4,-0.494,
Germany,2021-03-09,8346.4,-0.494,
Germany,2021-03-10,8346.4,-0.494,
Germany,2021-03-11,8346.4,-0.494,
Germany,2021-03-12,8346.4,-0.494,
Germany,2021-03-13,8346.4,-0.494,
Germany,2021-03-14,10198.7,-0.455,
Germany,2021-03-15,10198.7,-0.455,
Germany,2021-03-16,10198.7,-0.455,
Germany,2021-03-17,10198.7,-0.455,
Germany,2021-03-18,10198.7,-0.455,
Germany,2021-03-19,10198.7,-0.455,
Germany,2021-03-20,10198.7,-0.455,
Germany,2021-03-21,13230.0,-0.391,
Germany,2021-03-22,13230.0,-0.391,
Germany,2021-03-23,13230.0,-0.391,
Germany,2021-03-24,13230.0,-0.391,
Germany,2021-03-25,13230.0,-0.391,
Germany,2021-03-26,13230.0,-0.391,
Germany,2021-03-27,13230.0,-0.391,
Germany,2021-03-28,16615.6,-0.319,
Germany,2021-03-29,16615.6,-0.319,
Germany,2021-03-30,16615.6,-0.319,
Germany,2021-03-31,16615.6,-0.319,
Germany,2021-04-01,16615.6,-0.319,
Germany,2021-04-02,16615.6,-0.319,
Germany,2021-04-03,16615.6,-0.319,
Germany,2021-04-04,15715.3,-0.338,
Germany,2021-04-05,15715.3,-0.338,
Germany,2021-04-06,15715.3,-0.338,
Germany,2021-04-07,15715.3,-0.338,
Germany,2021-04-08,15715.3,-0.338,
Germany,2021-04-09,15715.3,-0.338,
Germany,2021-04-10,15715.3,-0.338,
Germany,2021-04-11,16884.0,-0.313,
Germany,2021-04-12,16884.0,-0.313,
Germany,2021-04-13,16884.0,-0.313,
Germany,2021-04-14,16884.0,-0.313,
Germany,2021-04-15,16884.0,-0.313,
Germany,2021-04-16,16884.0,-0.313,
Germany,2021-04-17,16884.0,-0.313,
Germany,2021-04-18,20288.7,-0.241,
Germany,2021-04-19,20288.7,-0.241,
Germany,2021-04-20,20288.7,-0.241,
Germany,2021-04-21,20288.7,-0.241,
Germany,2021-04-22,20288.7,-0.241,
Germany,2021-04-23,20288.7,-0.241,
Germany,2021-04-24,20288.7,-0.241,
Germany,2021-04-25,20668.3,-0.233,
Germany,2021-04-26,20668.3,-0.233,
Germany,2021-04-27,20668.3,-0.233,
Germany,2021-04-28,20668.3,-0.233,
Germany,2021-04-29,20668.3,-0.233,
Germany,2021-04-30,20668.3,-0.233,
Germany,2021-05-01,20668.3,-0.233,
Germany,2021-05-02,17812.0,-0.294,
Germany,2021-05-03,17812.0,-0.294,
Germany,2021-05-04,17812.0,-0.294,
Germany,2021-05-05,17812.0,-0.294,
Germany,2021-05-06,17812.0,-0.294,
Germany,2021-05-07,17812.0,-0.294,
Germany,2021-05-08,17812.0,-0.294,
Germany,2021-05-09,14406.7,-0.366,
Germany,2021-05-10,14406.7,-0.366,
Germany,2021-05-11,14406.7,-0.366,
Germany,2021-05-12,14406.7,-0.366,
Germany,2021-05-13,14406.7,-0.366,
Germany,2021-05-14,14406.7,-0.366,
Germany,2021-05-15,14406.7,-0.366,
Germany,2021-05-16,10106.6,-0.457,
Germany,2021-05-17,10106.6,-0.457,
Germany,2021-05-18,10106.6,-0.457,
Germany,2021-05-19,10106.6,-0.457,
Germany,2021-05-20,10106.6,-0.457,
Germany,2021-05-21,10106.6,-0.457,
Germany,2021-05-22,10106.6,-0.457,
Germany,2021-05-23,7524.3,-0.512,
Germany,2021-05-24,7524.3,-0.512,
Germany,2021-05-25,7524.3,-0.512,
Germany,2021-05-26,7524.3,-0.512,
Germany,2021-05-27,7524.3,-0.512,
Germany,2021-05-28,7524.3,-0.512,
Germany,2021-05-29,7524.3,-0.512,
Germany,2021-05-30,4266.7,-0.581,
Germany,2021-05-31,4266.7,-0.581,
Germany,2021-06-01,4266.7,-0.581,
Germany,2021-06-02,4266.7,-0.581,
Germany,2021-06-03,4266.7,-0.581,
Germany,2021-06-04,4266.7,-0.581,
Germany,2021-06-05,4266.7,-0.581,
Germany,2021-06-06,2954.3,-0.608,
Germany,2021-06-07,2954.3,-0.608,
Germany,2021-06-08,2954.3,-0.608,
Germany,2021-06-09,2954.3,-0.608,
Germany,2021-06-10,2954.3,-0.608,
Germany,2021-06-11,2954.3,-0.608,
Germany,2021-06-12,2954.3,-0.608,
Germany,2021-06-13,2008.9,-0.628,
Germany,2021-06-14,2008.9,-0.628,
Germany,2021-06-15,2008.9,-0.628,
Germany,2021-06-16,2008.9,-0.628,
Germany,2021-06-17,2008.9,-0.628,
Germany,2021-06-18,2008.9,-0.628,
Germany,2021-06-19,2008.9,-0.628,
Germany,2021-06-20,1040.7,-0.649,
Germany,2021-06-21,1040.7,-0.649,
Germany,2021-06-22,1040.7,-0.649,
Germany,2021-06-23,1040.7,-0.649,
Germany,2021-06-24,1040.7,-0.649,
Germany,2021-06-25,1040.7,-0.649,
Germany,2021-06-26,1040.7,-0.649,
Germany,2021-06-27,694.1,-0.656,
Germany,2021-06-28,694.1,-0.656,
Germany,2021-06-29,694.1,-0.656,
Germany,2021-06-30,694.1,-0.656,
Germany,2021-07-01,694.1,-0.656,
Germany,2021-07-02,694.1,-0.656,
Germany,2021-07-03,694.1,-0.656,
Germany,2021-07-04,626.9,-0.658,
Germany,2021-07-05,626.9,-0.658,
Germany,2021-07-06,626.9,-0.658,
Germany,2021-07-07,626.9,-0.658,
Germany,2021-07-08,626.9,-0.658,
Germany,2021-07-09,626.9,-0.658,
Germany,2021-07-10,626.9,-0.658,
Germany,2021-07-11,799.6,-0.654,
Germany,2021-07-12,799.6,-0.654,
Germany,2021-07-13,799.6,-0.654,
Germany,2021-07-14,799.6,-0.654,
Germany,2021-07-15,799.6,-0.654,
Germany,2021-07-16,799.6,-0.654,
Germany,2021-07-17,799.6,-0.654,
Germany,2021-07-18,1301.9,-0.643,
Germany,2021-07-19,1301.9,-0.643,
Germany,2021-07-20,1301.9,-0.643,
Germany,2021-07-21,1301.9,-0.643,
Germany,2021-07-22,1301.9,-0.643,
Germany,2021-07-23,1301.9,-0.643,
Germany,2021-07-24,1301.9,-0.643,
Germany,2021-07-25,1806.6,-0.633,
Germany,2021-07-26,1806.6,-0.633,
Germany,2021-07-27,1806.6,-0.633,
Germany,2021-07-28,1806.6,-0.633,
Germany,2021-07-29,1806.6,-0.633,
Germany,2021-07-30,1806.6,-0.633,
Germany,2021-07-31,1806.6,-0.633,
Germany,2021-08-01,2217.4,-0.624,
Germany,2021-08-02,2217.4,-0.624,
Germany,2021-08-03,2217.4,-0.624,
Germany,2021-08-04,2217.4,-0.624,
Germany,2021-08-05,2217.4,-0.624,
Germany,2021-08-06,2217.4,-0.624,
Germany,2021-08-07,2217.4,-0.624,
Germany,2021-08-08,2917.6,-0.609,
Germany,2021-08-09,2917.6,-0.609,
Germany,2021-08-10,2917.6,-0.609,
Germany,2021-08-11,2917.6,-0.609,
Germany,2021-08-12,2917.6,-0.609,
Germany,2021-08-13,2917.6,-0.609,
Germany,2021-08-14,2917.6,-0.609,
Germany,2021-08-15,4582.4,-0.574,
Germany,2021-08-16,4582.4,-0.574,
Germany,2021-08-17,4582.4,-0.574,
Germany,2021-08-18,4582.4,-0.574,
Germany,2021-08-19,4582.4,-0.574,
Germany,2021-08-20,4582.4,-0.574,
Germany,2021-08-21,4582.4,-0.574,
Germany,2021-08-22,7093.1,-0.521,
Germany,2021-08-23,7093.1,-0.521,
Germany,2021-08-24,7093.1,-0.521,
Germany,2021-08-25,7093.1,-0.521,
Germany,2021-08-26,7093.1,-0.521,
Germany,2021-08-27,7093.1,-0.521,
Germany,2021-08-28,7093.1,-0.521,
Germany,2021-08-29,9481.6,-0.47,
Germany,2021-08-30,9481.6,-0.47,
Germany,2021-08-31,9481.6,-0.47,
Germany,2021-09-01,9481.6,-0.47,
Germany,2021-09-02,9481.6,-0.47,
Germany,2021-09-03,9481.6,-0.47,
Germany,2021-09-04,9481.6,-0.47,
Germany,2021-09-05,10676.7,-0.445,
Germany,2021-09-06,10676.7,-0.445,
Germany,2021-09-07,10676.7,-0.445,
Germany,2021-09-08,10676.7,-0.445,
Germany,2021-09-09,10676.7,-0.445,
Germany,2021-09-10,10676.7,-0.445,
Germany,2021-09-11,10676.7,-0.445,
Germany,2021-09-12,10236.6,-0.454,
Germany,2021-09-13,10236.6,-0.454,
Germany,2021-09-14,10236.6,-0.454,
Germany,2021-09-15,10236.6,-0.454,
Germany,2021-09-16,10236.6,-0.454,
Germany,2021-09-17,10236.6,-0.454,
Germany,2021-09-18,10236.6,-0.454,
Germany,2021-09-19,8781.6,-0.485,
Germany,2021-09-20,8781.6,-0.485,
Germany,2021-09-21,8781.6,-0.485,
Germany,2021-09-22,8781.6,-0.485,
Germany,2021-09-23,8781.6,-0.485,
Germany,2021-09-24,8781.6,-0.485,
Germany,2021-09-25,8781.6,-0.485,
Germany,2021-09-26,7660.4,-0.509,
Germany,2021-09-27,7660.4,-0.509,
Germany,2021-09-28,7660.4,-0.509,
Germany,2021-09-29,7660.4,-0.509,
Germany,2021-09-30,7660.4,-0.509,
Germany,2021-10-01,7660.4,-0.509,
Germany,2021-10-02,7660.4,-0.509,
Germany,2021-10-03,8068.7,-0.5,
Germany,2021-10-04,8068.7,-0.5,
Germany,2021-10-05,8068.7,-0.5,
Germany,2021-10-06,8068.7,-0.5,
Germany,2021-10-07,8068.7,-0.5,
Germany,2021-10-08,8068.7,-0.5,
Germany,2021-10-09,8068.7,-0.5,
Germany,2021-10-10,8289.3,-0.495,
Germany,2021-10-11,8289.3,-0.495,
Germany,2021-10-12,8289.3,-0.495,
Germany,2021-10-13,8289.3,-0.495,
Germany,2021-10-14,8289.3,-0.495,
Germany,2021-10-15,8289.3,-0.495,
Germany,2021-10-16,8289.3,-0.495,
Germany,2021-10-17,9337.0,-0.473,
Germany,2021-10-18,9337.0,-0.473,
Germany,2021-10-19,9337.0,-0.473,
Germany,2021-10-20,9337.0,-0.473,
Germany,2021-10-21,9337.0,-0.473,
Germany,2021-10-22,9337.0,-0.473,
Germany,2021-10-23,9337.0,-0.473,
Germany,2021-10-24,13960.4,-0.375,
Germany,2021-10-25,13960.4,-0.375,
Germany,2021-10-26,13960.4,-0.375,
Germany,2021-10-27,13960.4,-0.375,
Germany,2021-10-28,13960.4,-0.375,
Germany,2021-10-29,13960.4,-0.375,
Germany,2021-10-30,13960.4,-0.375,
Germany,2021-10-31,19573.0,-0.257,
Germany,2021-11-01,19573.0,-0.257,
Germany,2021-11-02,19573.0,-0.257,
Germany,2021-11-03,19573.0,-0.257,
Germany,2021-11-04,19573.0,-0.257,
Germany,2021-11-05,19573.0,-0.257,
Germany,2021-11-06,19573.0,-0.257,
Germany,2021-11-07,25409.7,-0.133,
Germany,2021-11-08,25409.7,-0.133,
Germany,2021-11-09,25409.7,-0.133,
Germany,2021-11-10,25409.7,-0.133,
Germany,2021-11-11,25409.7,-0.133,
Germany,2021-11-12,25409.7,-0.133,
Germany,2021-11-13,25409.7,-0.133,
Germany,2021-11-14,38739.1,0.149,
Germany,2021-11-15,38739.1,0.149,
Germany,2021-11-16,38739.1,0.149,
Germany,2021-11-17,38739.1,0.149,
Germany,2021-11-18,38739.1,0.149,
Germany,2021-11-19,38739.1,0.149,
Germany,2021-11-20,38739.1,0.149,
Germany,2021-11-21,50236.3,0.393,
Germany,2021-11-22,50236.3,0.393,
Germany,2021-11-23,50236.3,0.393,
Germany,2021-11-24,50236.3,0.393,
Germany,2021-11-25,50236.3,0.393,
Germany,2021-11-26,50236.3,0.393,
Germany,2021-11-27,50236.3,0.393,
Germany,2021-11-28,57621.1,0.549,
Germany,2021-11-29,57621.1,0.549,
Germany,2021-11-30,57621.1,0.549,
Germany,2021-12-01,57621.1,0.549,
Germany,2021-12-02,57621.1,0.549,
Germany,2021-12-03,57621.1,0.549,
Germany,2021-12-04,57621.1,0.549,
Germany,2021-12-05,55436.3,0.503,
Germany,2021-12-06,55436.3,0.503,
Germany,2021-12-07,55436.3,0.503,
Germany,2021-12-08,55436.3,0.503,
Germany,2021-12-09,55436.3,0.503,
Germany,2021-12-10,55436.3,0.503,
Germany,2021-12-11,55436.3,0.503,
Germany,2021-12-12,48286.9,0.352,
Germany,2021-12-13,48286.9,0.352,
Germany,2021-12-14,48286.9,0.352,
Germany,2021-12-15,48286.9,0.352,
Germany,2021-12-16,48286.9,0.352,
Germany,2021-12-17,48286.9,0.352,
Germany,2021-12-18,48286.9,0.352,
Germany,2021-12-19,39071.9,0.156,
Germany,2021-12-20,39071.9,0.156,
Germany,2021-12-21,39071.9,0.156,
Germany,2021-12-22,39071.9,0.156,
Germany,2021-12-23,39071.9,0.156,
Germany,2021-12-24,39071.9,0.156,
Germany,2021-12-25,39071.9,0.156,
Germany,2021-12-26,27690.3,-0.085,
Germany,2021-12-27,27690.3,-0.085,
Germany,2021-12-28,27690.3,-0.085,
Germany,2021-12-29,27690.3,-0.085,
Germany,2021-12-30,27690.3,-0.085,
Germany,2021-12-31,27690.3,-0.085,
Germany,2022-01-01,27690.3,-0.085,
Germany,2022-01-02,29813.7,-0.04,
Germany,2022-01-03,29813.7,-0.04,
Germany,2022-01-04,29813.7,-0.04,
Germany,2022-01-05,29813.7,-0.04,
Germany,2022-01-06,29813.7,-0.04,
Germany,2022-01-07,29813.7,-0.04,
Germany,2022-01-08,29813.7,-0.04,
Germany,2022-01-09,48268.9,0.351,
Germany,2022-01-10,48268.9,0.351,
Germany,2022-01-11,48268.9,0.351,
Germany,2022-01-12,48268.9,0.351,
Germany,2022-01-13,48268.9,0.351,
Germany,2022-01-14,48268.9,0.351,
Germany,2022-01-15,48268.9,0.351,
Germany,2022-01-16,69446.3,0.8,
Germany,2022-01-17,69446.3,0.8,
Germany,2022-01-18,69446.3,0.8,
Germany,2022-01-19,69446.3,0.8,
Germany,2022-01-20,69446.3,0.8,
Germany,2022-01-21,69446.3,0.8,
Germany,2022-01-22,69446.3,0.8,
Germany,2022-01-23,113830.7,1.74,
Germany,2022-01-24,113830.7,1.74,
Germany,2022-01-25,113830.7,1.74,
Germany,2022-01-26,113830.7,1.74,
Germany,2022-01-27,113830.7,1.74,
Germany,2022-01-28,113830.7,1.74,
Germany,2022-01-29,113830.7,1.74,
Germany,2022-01-30,159193.1,2.7,Y
Germany,2022-01-31,159193.1,2.7,Y
Germany,2022-02-01,159193.1,2.7,Y
Germany,2022-02-02,159193.1,2.7,Y
Germany,2022-02-03,159193.1,2.7,Y
Germany,2022-02-04,159193.1,2.7,Y
Germany,2022-02-05,159193.1,2.7,Y
Germany,2022-02-06,184677.1,3.24,Y
Germany,2022-02-07,184677.1,3.24,Y
Germany,2022-02-08,184677.1,3.24,Y
Germany,2022-02-09,184677.1,3.24,Y
Germany,2022-02-10,184677.1,3.24,Y
Germany,2022-02-11,184677.1,3.24,Y
Germany,2022-02-12,184677.1,3.24,Y
Germany,2022-02-13,187120.7,3.292,Y
Germany,2022-02-14,187120.7,3.292,Y
Germany,2022-02-15,187120.7,3.292,Y
Germany,2022-02-16,187120.7,3.292,Y
Germany,2022-02-17,187120.7,3.292,Y
Germany,2022-02-18,187120.7,3.292,Y
Germany,2022-02-19,187120.7,3.292,Y
Germany,2022-02-20,170467.3,2.939,Y
Germany,2022-02-21,170467.3,2.939,Y
Germany,2022-02-22,170467.3,2.939,Y
Germany,2022-02-23,170467.3,2.939,Y
Germany,2022-02-24,170467.3,2.939,Y
Germany,2022-02-25,170467.3,2.939,Y
Germany,2022-02-26,170467.3,2.939,Y
Germany,2022-02-27,156156.1,2.636,Y
Germany,2022-02-28,156156.1,2.636,Y
Germany,2022-03-01,156156.1,2.636,Y
Germany,2022-03-02,156156.1,2.636,Y
Germany,2022-03-03,156156.1,2.636,Y
Germany,2022-03-04,156156.1,2.636,Y
Germany,2022-03-05,156156.1,2.636,Y
Germany,2022-03-06,162001.3,2.76,Y
Germany,2022-03-07,162001.3,2.76,Y
Germany,2022-03-08,162001.3,2.76,Y
Germany,2022-03-09,162001.3,2.76,Y
Germany,2022-03-10,162001.3,2.76,Y
Germany,2022-03-11,162001.3,2.76,Y
Germany,2022-03-12,162001.3,2.76,Y
Germany,2022-03-13,201978.0,3.606,Y
Germany,2022-03-14,201978.0,3.606,Y
Germany,2022-03-15,201978.0,3.606,Y
Germany,2022-03-16,201978.0,3.606,Y
Germany,2022-03-17,201978.0,3.606,Y
Germany,2022-03-18,201978.0,3.606,Y
Germany,2022-03-19,201978.0,3.606,Y
Germany,2022-03-20,226072.0,4.116,Y
Germany,2022-03-21,226072.0,4.116,Y
Germany,2022-03-22,226072.0,4.116,Y
Germany,2022-03-23,226072.0,4.116,Y
Germany,2022-03-24,226072.0,4.116,Y
Germany,2022-03-25,226072.0,4.116,Y
Germany,2022-03-26,226072.0,4.116,Y
Germany,2022-03-27,226984.4,4.136,Y
Germany,2022-03-28,226984.4,4.136,Y
Germany,2022-03-29,226984.4,4.136,Y
Germany,2022-03-30,226984.4,4.136,Y
Germany,2022-03-31,226984.4,4.136,Y
Germany,2022-04-01,226984.4,4.136,Y
Germany,2022-04-02,226984.4,4.136,Y
Germany,2022-04-03,185017.9,3.247,Y
Germany,2022-04-04,185017.9,3.247,Y
Germany,2022-04-05,185017.9,3.247,Y
Germany,2022-04-06,185017.9,3.247,Y
Germany,2022-04-07,185017.9,3.247,Y
Germany,2022-04-08,185017.9,3.247,Y
Germany,2022-04-09,185017.9,3.247,Y
Germany,2022-04-10,140657.1,2.308,Y
Germany,2022-04-11,140657.1,2.308,Y
Germany,2022-04-12,140657.1,2.308,Y
Germany,2022-04-13,140657.1,2.308,Y
Germany,2022-04-14,140657.1,2.308,Y
Germany,2022-04-15,140657.1,2.308,Y
Germany,2022-04-16,140657.1,2.308,Y
Germany,2022-04-17,111278.3,1.685,
Germany,2022-04-18,111278.3,1.685,
Germany,2022-04-19,111278.3,1.685,
Germany,2022-04-20,111278.3,1.685,
Germany,2022-04-21,111278.3,1.685,
Germany,2022-04-22,111278.3,1.685,
Germany,2022-04-23,111278.3,1.685,
Germany,2022-04-24,104499.9,1.542,
Germany,2022-04-25,104499.9,1.542,
Germany,2022-04-26,104499.9,1.542,
Germany,2022-04-27,104499.9,1.542,
Germany,2022-04-28,104499.9,1.542,
Germany,2022-04-29,104499.9,1.542,
Germany,2022-04-30,104499.9,1.542,
Germany,2022-05-01,85273.9,1.135,
Germany,2022-05-02,85273.9,1.135,
Germany,2022-05-03,85273.9,1.135,
Germany,2022-05-04,85273.9,1.135,
Germany,2022-05-05,85273.9,1.135,
Germany,2022-05-06,85273.9,1.135,
Germany,2022-05-07,85273.9,1.135,
Germany,2022-05-08,67348.6,0.755,
Germany,2022-05-09,67348.6,0.755,
Germany,2022-05-10,67348.6,0.755,
Germany,2022-05-11,67348.6,0.755,
Germany,2022-05-12,67348.6,0.755,
Germany,2022-05-13,67348.6,0.755,
Germany,2022-05-14,67348.6,0.755,
Germany,2022-05-15,58392.1,0.566,
Germany,2022-05-16,58392.1,0.566,
Germany,2022-05-17,58392.1,0.566,
Germany,2022-05-18,58392.1,0.566,
Germany,2022-05-19,58392.1,0.566,
Germany,2022-05-20,58392.1,0.566,
Germany,2022-05-21,58392.1,0.566,
Germany,2022-05-22,41786.4,0.214,
Germany,2022-05-23,41786.4,0.214,
Germany,2022-05-24,41786.4,0.214,
Germany,2022-05-25,41786.4,0.214,
Germany,2022-05-26,41786.4,0.214,
Germany,2022-05-27,41786.4,0.214,
Germany,2022-05-28,41786.4,0.214,
Germany,2022-05-29,26737.0,-0.105,
Germany,2022-05-30,26737.0,-0.105,
Germany,2022-05-31,26737.0,-0.105,
Germany,2022-06-01,26737.0,-0.105,
Germany,2022-06-02,26737.0,-0.105,
Germany,2022-06-03,26737.0,-0.105,
Germany,2022-06-04,26737.0,-0.105,
Germany,2022-06-05,35020.1,0.071,
Germany,2022-06-06,35020.1,0.071,
Germany,2022-06-07,35020.1,0.071,
Germany,2022-06-08,35020.1,0.071,
Germany,2022-06-09,35020.1,0.071,
Germany,2022-06-10,35020.1,0.071,
Germany,2022-06-11,35020.1,0.071,
Germany,2022-06-12,47347.7,0.332,
Germany,2022-06-13,47347.7,0.332,
Germany,2022-06-14,47347.7,0.332,
Germany,2022-06-15,47347.7,0.332,
Germany,2022-06-16,47347.7,0.332,
Germany,2022-06-17,47347.7,0.332,
Germany,2022-06-18,47347.7,0.332,
Germany,2022-06-19,59113.0,0.581,
Germany,2022-06-20,59113.0,0.581,
Germany,2022-06-21,59113.0,0.581,
Germany,2022-06-22,59113.0,0.581,
Germany,2022-06-23,59113.0,0.581,
Germany,2022-06-24,59113.0,0.581,
Germany,2022-06-25,59113.0,0.581,
Germany,2022-06-26,82032.1,1.066,
Germany,2022-06-27,82032.1,1.066,
Germany,2022-06-28,82032.1,1.066,
Germany,2022-06-29,82032.1,1.066,
Germany,2022-06-30,82032.1,1.066,
Germany,2022-07-01,82032.1,1.066,
Germany,2022-07-02,82032.1,1.066,
Germany,2022-07-03,88968.0,1.213,
Germany,2022-07-04,88968.0,1.213,
Germany,2022-07-05,88968.0,1.213,
Germany,2022-07-06,88968.0,1.213,
Germany,2022-07-07,88968.0,1.213,
Germany,2022-07-08,88968.0,1.213,
Germany,2022-07-09,88968.0,1.213,
Germany,2022-07-10,89907.0,1.233,
Germany,2022-07-11,89907.0,1.233,
Germany,2022-07-12,89907.0,1.233,
Germany,2022-07-13,89907.0,1.233,
Germany,2022-07-14,89907.0,1.233,
Germany,2022-07-15,89907.0,1.233,
Germany,2022-07-16,89907.0,1.233,
Germany,2022-07-17,96447.1,1.371,
Germany,2022-07-18,96447.1,1.371,
Germany,2022-07-19,96447.1,1.371,
Germany,2022-07-20,96447.1,1.371,
Germany,2022-07-21,96447.1,1.371,
Germany,2022-07-22,96447.1,1.371,
Germany,2022-07-23,96447.1,1.371,
Germany,2022-07-24,89597.0,1.226,
Germany,2022-07-25,89597.0,1.226,
Germany,2022-07-26,89597.0,1.226,
Germany,2022-07-27,89597.0,1.226,
Germany,2022-07-28,89597.0,1.226,
Germany,2022-07-29,89597.0,1.226,
Germany,2022-07-30,89597.0,1.226,
Germany,2022-07-31,70818.4,0.829,
Germany,2022-08-01,70818.4,0.829,
Germany,2022-08-02,70818.4,0.829,
Germany,2022-08-03,70818.4,0.829,
Germany,2022-08-04,70818.4,0.829,
Germany,2022-08-05,70818.4,0.829,
Germany,2022-08-06,70818.4,0.829,
Germany,2022-08-07,51848.0,0.427,
Germany,2022-08-08,51848.0,0.427,
Germany,2022-08-09,51848.0,0.427,
Germany,2022-08-10,51848.0,0.427,
Germany,2022-08-11,51848.0,0.427,
Germany,2022-08-12,51848.0,0.427,
Germany,2022-08-13,51848.0,0.427,
Germany,2022-08-14,42613.1,0.231,
Germany,2022-08-15,42613.1,0.231,
Germany,2022-08-16,42613.1,0.231,
Germany,2022-08-17,42613.1,0.231,
Germany,2022-08-18,42613.1,0.231,
Germany,2022-08-19,42613.1,0.231,
Germany,2022-08-20,42613.1,0.231,
Germany,2022-08-21,37618.4,0.126,
Germany,2022-08-22,37618.4,0.126,
Germany,2022-08-23,37618.4,0.126,
Germany,2022-08-24,37618.4,0.126,
Germany,2022-08-25,37618.4,0.126,
Germany,2022-08-26,37618.4,0.126,
Germany,2022-08-27,37618.4,0.126,
Germany,2022-08-28,32568.4,0.019,
Germany,2022-08-29,32568.4,0.019,
Germany,2022-08-30,32568.4,0.019,
Germany,2022-08-31,32568.4,0.019,
Germany,2022-09-01,32568.4,0.019,
Germany,2022-09-02,32568.4,0.019,
Germany,2022-09-03,32568.4,0.019,
Germany,2022-09-04,28822.4,-0.061,
Germany,2022-09-05,28822.4,-0.061,
Germany,2022-09-06,28822.4,-0.061,
Germany,2022-09-07,28822.4,-0.061,
Germany,2022-09-08,28822.4,-0.061,
Germany,2022-09-09,28822.4,-0.061,
Germany,2022-09-10,28822.4,-0.061,
Germany,2022-09-11,29154.9,-0.054,
Germany,2022-09-12,29154.9,-0.054,
Germany,2022-09-13,29154.9,-0.054,
Germany,2022-09-14,29154.9,-0.054,
Germany,2022-09-15,29154.9,-0.054,
Germany,2022-09-16,29154.9,-0.054,
Germany,2022-09-17,29154.9,-0.054,
Germany,2022-09-18,32701.9,0.022,
Germany,2022-09-19,32701.9,0.022,
Germany,2022-09-20,32701.9,0.022,
Germany,2022-09-21,32701.9,0.022,
Germany,2022-09-22,32701.9,0.022,
Germany,2022-09-23,32701.9,0.022,
Germany,2022-09-24,32701.9,0.022,
Germany,2022-09-25,40933.6,0.196,
Germany,2022-09-26,40933.6,0.196,
Germany,2022-09-27,40933.6,0.196,
Germany,2022-09-28,40933.6,0.196,
Germany,2022-09-29,40933.6,0.196,
Germany,2022-09-30,40933.6,0.196,
Germany,2022-10-01,40933.6,0.196,
Germany,2022-10-02,65550.3,0.717,
Germany,2022-10-03,65550.3,0.717,
Germany,2022-10-04,65550.3,0.717,
Germany,2022-10-05,65550.3,0.717,
Germany,2022-10-06,65550.3,0.717,
Germany,2022-10-07,65550.3,0.717,
Germany,2022-10-08,65550.3,0.717,
Germany,2022-10-09,84867.6,1.126,
Germany,2022-10-10,84867.6,1.126,
Germany,2022-10-11,84867.6,1.126,
Germany,2022-10-12,84867.6,1.126,
Germany,2022-10-13,84867.6,1.126,
Germany,2022-10-14,84867.6,1.126,
Germany,2022-10-15,84867.6,1.126,
Germany,2022-10-16,92140.9,1.28,
Germany,2022-10-17,92140.9,1.28,
Germany,2022-10-18,92140.9,1.28,
Germany,2022-10-19,92140.9,1.28,
Germany,2022-10-20,92140.9,1.28,
Germany,2022-10-21,92140.9,1.28,
Germany,2022-10-22,92140.9,1.28,
Germany,2022-10-23,77802.3,0.977,
Germany,2022-10-24,77802.3,0.977,
Germany,2022-10-25,77802.3,0.977,
Germany,2022-10-26,77802.3,0.977,
Germany,2022-10-27,77802.3,0.977,
Germany,2022-10-28,77802.3,0.977,
Germany,2022-10-29,77802.3,0.977,
Germany,2022-10-30,53414.7,0.46,
Germany,2022-10-31,53414.7,0.46,
Germany,2022-11-01,53414.7,0.46,
Germany,2022-11-02,53414.7,0.46,
Germany,2022-11-03,53414.7,0.46,
Germany,2022-11-04,53414.7,0.46,
Germany,2022-11-05,53414.7,0.46,
Germany,2022-11-06,34796.9,0.066,
Germany,2022-11-07,34796.9,0.066,
Germany,2022-11-08,34796.9,0.066,
Germany,2022-11-09,34796.9,0.066,
Germany,2022-11-10,34796.9,0.066,
Germany,2022-11-11,34796.9,0.066,
Germany,2022-11-12,34796.9,0.066,
Germany,2022-11-13,28859.3,-0.06,
Germany,2022-11-14,28859.3,-0.06,
Germany,2022-11-15,28859.3,-0.06,
Germany,2022-11-16,28859.3,-0.06,
Germany,2022-11-17,28859.3,-0.06,
Germany,2022-11-18,28859.3,-0.06,
Germany,2022-11-19,28859.3,-0.06,
Germany,2022-11-20,24238.1,-0.158,
Germany,2022-11-21,24238.1,-0.158,
Germany,2022-11-22,24238.1,-0.158,
Germany,2022-11-23,24238.1,-0.158,
Germany,2022-11-24,24238.1,-0.158,
Germany,2022-11-25,24238.1,-0.158,
Germany,2022-11-26,24238.1,-0.158,
Germany,2022-11-27,24369.9,-0.155,
Germany,2022-11-28,24369.9,-0.155,
