country,date,actual,trend,seasonal,residual
United States,2022-11-27,42881.57,41225.56,27.86,1628.15
United States,2022-11-28,42881.57,41488.56,18.05,1374.95
United States,2022-11-29,42881.57,41751.56,8.32,1121.69
United States,2022-11-30,42881.57,42014.56,-1.32,868.33
United States,2022-12-01,42881.57,42277.56,-10.84,614.85
United States,2022-12-02,42881.57,42540.56,-20.08,361.09
United States,2022-12-03,42881.57,42803.56,-28.31,106.31
United States,2022-12-04,43228.43,44586.79,27.86,-1386.22
United States,2022-12-05,43228.43,46130.14,18.05,-2919.77
United States,2022-12-06,43228.43,47673.5,8.32,-4453.39
United States,2022-12-07,43228.43,49216.85,-1.32,-5987.1
United States,2022-12-08,43228.43,50760.2,-10.84,-7520.93
United States,2022-12-09,43228.43,52303.55,-20.08,-9055.04
United States,2022-12-10,43228.43,53846.91,-28.31,-10590.17
United States,2022-12-11,66031.86,55235.89,27.86,10768.12
United States,2022-12-12,66031.86,56601.75,18.05,9412.06
United States,2022-12-13,66031.86,57967.6,8.32,8055.93
United States,2022-12-14,66031.86,59333.46,-1.32,6699.72
United States,2022-12-15,66031.86,60699.32,-10.84,5343.38
United States,2022-12-16,66031.86,62065.17,-20.08,3986.77
United States,2022-12-17,66031.86,63431.03,-28.31,2629.13
United States,2022-12-18,63716.29,65387.32,27.86,-1698.88
United States,2022-12-19,63716.29,65823.37,18.05,-2125.14
United States,2022-12-20,63716.29,66259.43,8.32,-2551.46
United States,2022-12-21,63716.29,66695.49,-1.32,-2977.88
United States,2022-12-22,63716.29,67131.54,-10.84,-3404.41
United States,2022-12-23,63716.29,67567.6,-20.08,-3831.23
United States,2022-12-24,63716.29,68003.66,-28.31,-4259.06
United States,2022-12-25,72572.71,67336.8,27.86,5208.05
United States,2022-12-26,72572.71,66824.31,18.05,5730.34
United States,2022-12-27,72572.71,66311.83,8.32,6252.56
United States,2022-12-28,72572.71,65799.34,-1.32,6774.69
United States,2022-12-29,72572.71,65286.86,-10.84,7296.7
United States,2022-12-30,72572.71,64774.37,-20.08,7818.42
United States,2022-12-31,72572.71,64261.88,-28.31,8339.13
United States,2023-01-01,56029.0,64506.65,27.86,-8505.5
United States,2023-01-02,56029.0,64160.98,18.05,-8150.03
United States,2023-01-03,56029.0,63815.31,8.32,-7794.63
United States,2023-01-04,56029.0,63469.65,-1.32,-7439.33
United States,2023-01-05,56029.0,63123.98,-10.84,-7084.14
United States,2023-01-06,56029.0,62778.31,-20.08,-6729.23
United States,2023-01-07,56029.0,62432.65,-28.31,-6375.34
United States,2023-01-08,67387.71,61862.01,27.86,5497.85
United States,2023-01-09,67387.71,62394.28,18.05,4975.37
United States,2023-01-10,67387.71,62926.56,8.32,4452.83
United States,2023-01-11,67387.71,63458.84,-1.32,3930.19
United States,2023-01-12,67387.71,63991.11,-10.84,3407.44
United States,2023-01-13,67387.71,64523.39,-20.08,2884.41
United States,2023-01-14,67387.71,65055.66,-28.31,2360.35
United States,2023-01-15,64013.14,64253.97,27.86,-268.68
United States,2023-01-16,64013.14,62695.03,18.05,1300.06
United States,2023-01-17,64013.14,61136.08,8.32,2868.73
United States,2023-01-18,64013.14,59577.14,-1.32,4437.32
United States,2023-01-19,64013.14,58018.2,-10.84,6005.78
United States,2023-01-20,64013.14,56459.25,-20.08,7573.97
United States,2023-01-21,64013.14,54900.31,-28.31,9141.13
United States,2023-01-22,44003.57,53216.06,27.86,-9240.34
United States,2023-01-23,44003.57,51756.77,18.05,-7771.25
United States,2023-01-24,44003.57,50297.48,8.32,-6302.24
United States,2023-01-25,44003.57,48838.2,-1.32,-4833.31
United States,2023-01-26,44003.57,47378.91,-10.84,-3364.5
United States,2023-01-27,44003.57,45919.63,-20.08,-1895.98
United States,2023-01-28,44003.57,44460.34,-28.31,-428.47
United States,2023-01-29,42123.86,42910.91,27.86,-814.91
United States,2023-01-30,42123.86,42695.46,18.05,-589.65
United States,2023-01-31,42123.86,42480.0,8.32,-364.46
United States,2023-02-01,42123.86,42264.54,-1.32,-139.36
United States,2023-02-02,42123.86,42049.09,-10.84,85.62
United States,2023-02-03,42123.86,41833.63,-20.08,310.31
United States,2023-02-04,42123.86,41618.17,-28.31,533.99
United States,2023-02-05,40771.71,41334.39,27.86,-590.54
United States,2023-02-06,40771.71,41175.92,18.05,-422.27
United States,2023-02-07,40771.71,41017.46,8.32,-254.07
United States,2023-02-08,40771.71,40858.99,-1.32,-85.96
United States,2023-02-09,40771.71,40700.52,-10.84,82.03
United States,2023-02-10,40771.71,40542.06,-20.08,249.74
United States,2023-02-11,40771.71,40383.59,-28.31,416.43
United States,2023-02-12,39746.86,39997.92,27.86,-278.92
United States,2023-02-13,39746.86,39702.4,18.05,26.41
United States,2023-02-14,39746.86,39406.88,8.32,331.66
United States,2023-02-15,39746.86,39111.35,-1.32,636.83
United States,2023-02-16,39746.86,38815.83,-10.84,941.87
United States,2023-02-17,39746.86,38520.31,-20.08,1246.64
United States,2023-02-18,39746.86,38224.78,-28.31,1550.38
United States,2023-02-19,36338.86,38051.13,27.86,-1740.12
United States,2023-02-20,36338.86,37945.79,18.05,-1624.99
United States,2023-02-21,36338.86,37840.46,8.32,-1509.92
United States,2023-02-22,36338.86,37735.13,-1.32,-1394.95
United States,2023-02-23,36338.86,37629.79,-10.84,-1280.09
United States,2023-02-24,36338.86,37524.46,-20.08,-1165.52
United States,2023-02-25,36338.86,37419.13,-28.31,-1051.96
United States,2023-02-26,38166.86,36939.13,27.86,1199.88
United States,2023-02-27,38166.86,36686.33,18.05,1462.48
United States,2023-02-28,38166.86,36433.53,8.32,1725.01
United States,2023-03-01,38166.86,36180.73,-1.32,1987.45
United States,2023-03-02,38166.86,35927.93,-10.84,2249.77
United States,2023-03-03,38166.86,35675.13,-20.08,2511.82
United States,2023-03-04,38166.86,35422.33,-28.31,2772.84
United States,2023-03-05,32546.86,34624.43,27.86,-2105.43
United States,2023-03-06,32546.86,33704.67,18.05,-1175.86
United States,2023-03-07,32546.86,32784.91,8.32,-246.37
United States,2023-03-08,32546.86,31865.15,-1.32,683.03
United States,2023-03-09,32546.86,30945.38,-10.84,1612.32
United States,2023-03-10,32546.86,30025.62,-20.08,2541.32
United States,2023-03-11,32546.86,29105.86,-28.31,3469.31
United States,2023-03-12,24370.43,27767.24,27.86,-3424.67
United States,2023-03-13,24370.43,26803.29,18.05,-2450.91
United States,2023-03-14,24370.43,25839.33,8.32,-1477.23
United States,2023-03-15,24370.43,24875.38,-1.32,-503.63
United States,2023-03-16,24370.43,23911.43,-10.84,469.84
United States,2023-03-17,24370.43,22947.48,-20.08,1443.04
United States,2023-03-18,24370.43,21983.52,-28.31,2415.21
United States,2023-03-19,18087.57,21270.57,27.86,-3210.86
United States,2023-03-20,18087.57,21102.71,18.05,-3033.2
United States,2023-03-21,18087.57,20934.86,8.32,-2855.61
United States,2023-03-22,18087.57,20767.0,-1.32,-2678.11
United States,2023-03-23,18087.57,20599.14,-10.84,-2500.73
United States,2023-03-24,18087.57,20431.28,-20.08,-2323.63
United States,2023-03-25,18087.57,20263.43,-28.31,-2147.55
United States,2023-03-26,21852.57,20318.33,27.86,1506.38
United States,2023-03-27,21852.57,20792.09,18.05,1042.42
United States,2023-03-28,21852.57,21265.86,8.32,578.39
United States,2023-03-29,21852.57,21739.62,-1.32,114.27
United States,2023-03-30,21852.57,22213.38,-10.84,-349.97
United States,2023-03-31,21852.57,22687.14,-20.08,-814.49
United States,2023-04-01,21852.57,23160.9,-28.31,-1280.03
United States,2023-04-02,25194.0,22940.51,27.86,2225.63
United States,2023-04-03,25194.0,22469.12,18.05,2706.82
United States,2023-04-04,25194.0,21997.73,8.32,3187.95
United States,2023-04-05,25194.0,21526.34,-1.32,3668.98
United States,2023-04-06,25194.0,21054.95,-10.84,4149.89
United States,2023-04-07,25194.0,20583.56,-20.08,4630.52
United States,2023-04-08,25194.0,20112.17,-28.31,5110.14
United States,2023-04-09,14781.71,19646.35,27.86,-4892.5
United States,2023-04-10,14781.71,18957.77,18.05,-4194.11
United States,2023-04-11,14781.71,18269.19,8.32,-3495.8
United States,2023-04-12,14781.71,17580.61,-1.32,-2797.58
United States,2023-04-13,14781.71,16892.03,-10.84,-2099.48
United States,2023-04-14,14781.71,16203.45,-20.08,-1401.65
United States,2023-04-15,14781.71,15514.87,-28.31,-704.85
United States,2023-04-16,14865.29,14773.05,27.86,64.39
United States,2023-04-17,14865.29,14725.38,18.05,121.85
United States,2023-04-18,14865.29,14677.71,8.32,179.25
United States,2023-04-19,14865.29,14630.05,-1.32,236.56
United States,2023-04-20,14865.29,14582.38,-10.84,293.75
United States,2023-04-21,14865.29,14534.71,-20.08,350.66
United States,2023-04-22,14865.29,14487.05,-28.31,406.55
United States,2023-04-23,14066.71,14325.26,27.86,-286.4
United States,2023-04-24,14066.71,14157.9,18.05,-109.24
United States,2023-04-25,14066.71,13990.53,8.32,67.85
United States,2023-04-26,14066.71,13823.17,-1.32,244.86
United States,2023-04-27,14066.71,13655.81,-10.84,421.74
United States,2023-04-28,14066.71,13488.45,-20.08,598.35
United States,2023-04-29,14066.71,13390.1,-28.31,704.91
United States,2023-04-30,12354.86,13276.63,27.86,-949.62
United States,2023-05-01,12354.86,13210.78,18.05,-873.98
United States,2023-05-02,12354.86,13132.97,8.32,-786.44
United States,2023-05-03,12354.86,13039.6,-1.32,-683.42
United States,2023-05-04,12354.86,12925.48,-10.84,-559.78
United States,2023-05-05,12354.86,12782.82,-20.08,-407.88
