date,component,value
2023-02-16,seasonal,-10.84
2023-02-16,residual,941.87
2023-02-17,actual,39746.86
2023-02-17,trend,38520.31
2023-02-17,seasonal,-20.08
2023-02-17,residual,1246.64
2023-02-18,actual,39746.86
2023-02-18,trend,38224.78
2023-02-18,seasonal,-28.31
2023-02-18,residual,1550.38
2023-02-19,actual,36338.86
2023-02-19,trend,38051.13
2023-02-19,seasonal,27.86
2023-02-19,residual,-1740.12
2023-02-20,actual,36338.86
2023-02-20,trend,37945.79
2023-02-20,seasonal,18.05
2023-02-20,residual,-1624.99
2023-02-21,actual,36338.86
2023-02-21,trend,37840.46
2023-02-21,seasonal,8.32
2023-02-21,residual,-1509.92
2023-02-22,actual,36338.86
2023-02-22,trend,37735.13
2023-02-22,seasonal,-1.32
2023-02-22,residual,-1394.95
2023-02-23,actual,36338.86
2023-02-23,trend,37629.79
2023-02-23,seasonal,-10.84
2023-02-23,residual,-1280.09
2023-02-24,actual,36338.86
2023-02-24,trend,37524.46
2023-02-24,seasonal,-20.08
2023-02-24,residual,-1165.52
2023-02-25,actual,36338.86
2023-02-25,trend,37419.13
2023-02-25,seasonal,-28.31
2023-02-25,residual,-1051.96
2023-02-26,actual,38166.86
2023-02-26,trend,36939.13
2023-02-26,seasonal,27.86
2023-02-26,residual,1199.88
2023-02-27,actual,38166.86
2023-02-27,trend,36686.33
2023-02-27,seasonal,18.05
2023-02-27,residual,1462.48
2023-02-28,actual,38166.86
2023-02-28,trend,36433.53
2023-02-28,seasonal,8.32
2023-02-28,residual,1725.01
2023-03-01,actual,38166.86
2023-03-01,trend,36180.73
2023-03-01,seasonal,-1.32
2023-03-01,residual,1987.45
2023-03-02,actual,38166.86
2023-03-02,trend,35927.93
2023-03-02,seasonal,-10.84
2023-03-02,residual,2249.77
2023-03-03,actual,38166.86
2023-03-03,trend,35675.13
2023-03-03,seasonal,-20.08
2023-03-03,residual,2511.82
2023-03-04,actual,38166.86
2023-03-04,trend,35422.33
2023-03-04,seasonal,-28.31
2023-03-04,residual,2772.84
2023-03-05,actual,32546.86
2023-03-05,trend,34624.43
2023-03-05,seasonal,27.86
2023-03-05,residual,-2105.43
2023-03-06,actual,32546.86
2023-03-06,trend,33704.67
2023-03-06,seasonal,18.05
2023-03-06,residual,-1175.86
2023-03-07,actual,32546.86
2023-03-07,trend,32784.91
2023-03-07,seasonal,8.32
2023-03-07,residual,-246.37
2023-03-08,actual,32546.86
2023-03-08,trend,31865.15
2023-03-08,seasonal,-1.32
2023-03-08,residual,683.03
2023-03-09,actual,32546.86
2023-03-09,trend,30945.38
2023-03-09,seasonal,-10.84
2023-03-09,residual,1612.32
2023-03-10,actual,32546.86
2023-03-10,trend,30025.62
2023-03-10,seasonal,-20.08
2023-03-10,residual,2541.32
2023-03-11,actual,32546.86
2023-03-11,trend,29105.86
2023-03-11,seasonal,-28.31
2023-03-11,residual,3469.31
2023-03-12,actual,24370.43
2023-03-12,trend,27767.24
2023-03-12,seasonal,27.86
2023-03-12,residual,-3424.67
2023-03-13,actual,24370.43
2023-03-13,trend,26803.29
2023-03-13,seasonal,18.05
2023-03-13,residual,-2450.91
2023-03-14,actual,24370.43
2023-03-14,trend,25839.33
2023-03-14,seasonal,8.32
2023-03-14,residual,-1477.23
2023-03-15,actual,24370.43
2023-03-15,trend,24875.38
2023-03-15,seasonal,-1.32
2023-03-15,residual,-503.63
2023-03-16,actual,24370.43
2023-03-16,trend,23911.43
2023-03-16,seasonal,-10.84
2023-03-16,residual,469.84
2023-03-17,actual,24370.43
2023-03-17,trend,22947.48
2023-03-17,seasonal,-20.08
2023-03-17,residual,1443.04
2023-03-18,actual,24370.43
2023-03-18,trend,21983.52
2023-03-18,seasonal,-28.31
2023-03-18,residual,2415.21
2023-03-19,actual,18087.57
2023-03-19,trend,21270.57
2023-03-19,seasonal,27.86
2023-03-19,residual,-3210.86
2023-03-20,actual,18087.57
2023-03-20,trend,21102.71
2023-03-20,seasonal,18.05
2023-03-20,residual,-3033.2
2023-03-21,actual,18087.57
2023-03-21,trend,20934.86
2023-03-21,seasonal,8.32
2023-03-21,residual,-2855.61
2023-03-22,actual,18087.57
2023-03-22,trend,20767.0
2023-03-22,seasonal,-1.32
2023-03-22,residual,-2678.11
2023-03-23,actual,18087.57
2023-03-23,trend,20599.14
2023-03-23,seasonal,-10.84
2023-03-23,residual,-2500.73
2023-03-24,actual,18087.57
2023-03-24,trend,20431.28
2023-03-24,seasonal,-20.08
2023-03-24,residual,-2323.63
2023-03-25,actual,18087.57
2023-03-25,trend,20263.43
2023-03-25,seasonal,-28.31
2023-03-25,residual,-2147.55
2023-03-26,actual,21852.57
2023-03-26,trend,20318.33
2023-03-26,seasonal,27.86
2023-03-26,residual,1506.38
2023-03-27,actual,21852.57
2023-03-27,trend,20792.09
2023-03-27,seasonal,18.05
2023-03-27,residual,1042.42
2023-03-28,actual,21852.57
2023-03-28,trend,21265.86
2023-03-28,seasonal,8.32
2023-03-28,residual,578.39
2023-03-29,actual,21852.57
2023-03-29,trend,21739.62
2023-03-29,seasonal,-1.32
2023-03-29,residual,114.27
2023-03-30,actual,21852.57
2023-03-30,trend,22213.38
2023-03-30,seasonal,-10.84
2023-03-30,residual,-349.97
2023-03-31,actual,21852.57
2023-03-31,trend,22687.14
2023-03-31,seasonal,-20.08
2023-03-31,residual,-814.49
2023-04-01,actual,21852.57
2023-04-01,trend,23160.9
2023-04-01,seasonal,-28.31
2023-04-01,residual,-1280.03
2023-04-02,actual,25194.0
2023-04-02,trend,22940.51
2023-04-02,seasonal,27.86
2023-04-02,residual,2225.63
2023-04-03,actual,25194.0
2023-04-03,trend,22469.12
2023-04-03,seasonal,18.05
2023-04-03,residual,2706.82
2023-04-04,actual,25194.0
2023-04-04,trend,21997.73
2023-04-04,seasonal,8.32
2023-04-04,residual,3187.95
2023-04-05,actual,25194.0
2023-04-05,trend,21526.34
2023-04-05,seasonal,-1.32
2023-04-05,residual,3668.98
2023-04-06,actual,25194.0
2023-04-06,trend,21054.95
2023-04-06,seasonal,-10.84
2023-04-06,residual,4149.89
2023-04-07,actual,25194.0
2023-04-07,trend,20583.56
2023-04-07,seasonal,-20.08
2023-04-07,residual,4630.52
2023-04-08,actual,25194.0
2023-04-08,trend,20112.17
2023-04-08,seasonal,-28.31
2023-04-08,residual,5110.14
2023-04-09,actual,14781.71
2023-04-09,trend,19646.35
2023-04-09,seasonal,27.86
2023-04-09,residual,-4892.5
2023-04-10,actual,14781.71
2023-04-10,trend,18957.77
2023-04-10,seasonal,18.05
2023-04-10,residual,-4194.11
2023-04-11,actual,14781.71
2023-04-11,trend,18269.19
2023-04-11,seasonal,8.32
2023-04-11,residual,-3495.8
2023-04-12,actual,14781.71
2023-04-12,trend,17580.61
2023-04-12,seasonal,-1.32
2023-04-12,residual,-2797.58
2023-04-13,actual,14781.71
2023-04-13,trend,16892.03
2023-04-13,seasonal,-10.84
2023-04-13,residual,-2099.48
2023-04-14,actual,14781.71
2023-04-14,trend,16203.45
2023-04-14,seasonal,-20.08
2023-04-14,residual,-1401.65
2023-04-15,actual,14781.71
2023-04-15,trend,15514.87
2023-04-15,seasonal,-28.31
2023-04-15,residual,-704.85
2023-04-16,actual,14865.29
2023-04-16,trend,14773.05
2023-04-16,seasonal,27.86
2023-04-16,residual,64.39
2023-04-17,actual,14865.29
2023-04-17,trend,14725.38
2023-04-17,seasonal,18.05
2023-04-17,residual,121.85
2023-04-18,actual,14865.29
2023-04-18,trend,14677.71
2023-04-18,seasonal,8.32
2023-04-18,residual,179.25
2023-04-19,actual,14865.29
2023-04-19,trend,14630.05
2023-04-19,seasonal,-1.32
2023-04-19,residual,236.56
2023-04-20,actual,14865.29
2023-04-20,trend,14582.38
2023-04-20,seasonal,-10.84
2023-04-20,residual,293.75
2023-04-21,actual,14865.29
2023-04-21,trend,14534.71
2023-04-21,seasonal,-20.08
2023-04-21,residual,350.66
2023-04-22,actual,14865.29
2023-04-22,trend,14487.05
2023-04-22,seasonal,-28.31
2023-04-22,residual,406.55
2023-04-23,actual,14066.71
2023-04-23,trend,14325.26
2023-04-23,seasonal,27.86
2023-04-23,residual,-286.4
2023-04-24,actual,14066.71
2023-04-24,trend,14157.9
2023-04-24,seasonal,18.05
2023-04-24,residual,-109.24
2023-04-25,actual,14066.71
2023-04-25,trend,13990.53
2023-04-25,seasonal,8.32
2023-04-25,residual,67.85
2023-04-26,actual,14066.71
2023-04-26,trend,13823.17
2023-04-26,seasonal,-1.32
2023-04-26,residual,244.86
2023-04-27,actual,14066.71
2023-04-27,trend,13655.81
2023-04-27,seasonal,-10.84
2023-04-27,residual,421.74
2023-04-28,actual,14066.71
2023-04-28,trend,13488.45
2023-04-28,seasonal,-20.08
2023-04-28,residual,598.35
2023-04-29,actual,14066.71
2023-04-29,trend,13390.1
2023-04-29,seasonal,-28.31
2023-04-29,residual,704.91
2023-04-30,actual,12354.86
2023-04-30,trend,13276.63
2023-04-30,seasonal,27.86
2023-04-30,residual,-949.62
2023-05-01,actual,12354.86
2023-05-01,trend,13210.78
2023-05-01,seasonal,18.05
2023-05-01,residual,-873.98
2023-05-02,actual,12354.86
2023-05-02,trend,13132.97
2023-05-02,seasonal,8.32
2023-05-02,residual,-786.44
2023-05-03,actual,12354.86
2023-05-03,trend,13039.6
2023-05-03,seasonal,-1.32
2023-05-03,residual,-683.42
2023-05-04,actual,12354.86
2023-05-04,trend,12925.48
2023-05-04,seasonal,-10.84
2023-05-04,residual,-559.78
2023-05-05,actual,12354.86
2023-05-05,trend,12782.82
2023-05-05,seasonal,-20.08
2023-05-05,residual,-407.88
