country,date,actual,trend,seasonal,residual
South Korea,2020-01-10,0.0,0.0,-19.94,19.94
South Korea,2020-01-11,0.0,0.0,-30.51,30.51
South Korea,2020-01-12,0.0,0.01,30.67,-30.68
South Korea,2020-01-13,0.0,0.03,20.57,-20.6
South Korea,2020-01-14,0.0,0.04,10.46,-10.49
South Korea,2020-01-15,0.0,0.04,0.32,-0.36
South Korea,2020-01-16,0.0,0.05,-9.84,9.79
South Korea,2020-01-17,0.0,0.06,-19.94,19.88
South Korea,2020-01-18,0.0,0.07,-30.51,30.44
South Korea,2020-01-19,0.14,0.08,30.67,-30.61
South Korea,2020-01-20,0.14,0.1,20.57,-20.53
South Korea,2020-01-21,0.14,0.12,10.46,-10.44
South Korea,2020-01-22,0.14,0.14,0.32,-0.32
South Korea,2020-01-23,0.14,0.16,-9.84,9.82
South Korea,2020-01-24,0.14,0.18,-19.94,19.89
South Korea,2020-01-25,0.14,0.2,-30.51,30.45
South Korea,2020-01-26,0.29,0.31,30.67,-30.69
South Korea,2020-01-27,0.29,0.42,20.57,-20.7
South Korea,2020-01-28,0.29,0.52,10.46,-10.69
South Korea,2020-01-29,0.29,0.63,0.32,-0.66
South Korea,2020-01-30,0.29,0.73,-9.84,9.4
South Korea,2020-01-31,0.29,0.84,-19.94,19.39
South Korea,2020-02-01,0.29,0.94,-30.51,29.86
South Korea,2020-02-02,1.71,1.05,30.67,-30.01
South Korea,2020-02-03,1.71,1.14,20.57,-20.0
South Korea,2020-02-04,1.71,1.24,10.46,-9.98
South Korea,2020-02-05,1.71,1.33,0.32,0.06
South Korea,2020-02-06,1.71,1.43,-9.84,10.13
South Korea,2020-02-07,1.71,1.52,-19.94,20.12
South Korea,2020-02-08,1.71,1.62,-30.51,30.6
South Korea,2020-02-09,1.71,1.62,30.67,-30.58
South Korea,2020-02-10,1.71,1.54,20.57,-20.4
South Korea,2020-02-11,1.71,1.45,10.46,-10.2
South Korea,2020-02-12,1.71,1.37,0.32,0.02
South Korea,2020-02-13,1.71,1.28,-9.84,10.27
South Korea,2020-02-14,1.71,1.2,-19.94,20.45
South Korea,2020-02-15,1.71,1.11,-30.51,31.11
South Korea,2020-02-16,0.43,6.01,30.67,-36.25
South Korea,2020-02-17,0.43,10.9,20.57,-31.04
South Korea,2020-02-18,0.43,15.8,10.46,-25.83
South Korea,2020-02-19,0.43,20.69,0.32,-20.58
South Korea,2020-02-20,0.43,25.59,-9.84,-15.31
South Korea,2020-02-21,0.43,30.48,-19.94,-10.12
South Korea,2020-02-22,0.43,35.38,-30.51,-4.44
South Korea,2020-02-23,75.14,63.55,30.67,-19.08
South Korea,2020-02-24,75.14,91.81,20.57,-37.24
South Korea,2020-02-25,75.14,120.07,10.46,-55.38
South Korea,2020-02-26,75.14,148.32,0.32,-73.5
South Korea,2020-02-27,75.14,176.58,-9.84,-91.6
South Korea,2020-02-28,75.14,204.84,-19.94,-109.76
South Korea,2020-02-29,75.14,233.1,-30.51,-127.45
South Korea,2020-03-01,424.29,267.43,30.67,126.19
South Korea,2020-03-02,424.29,296.78,20.57,106.94
South Korea,2020-03-03,424.29,326.13,10.46,87.7
South Korea,2020-03-04,424.29,355.49,0.32,68.48
South Korea,2020-03-05,424.29,384.84,-9.84,49.29
South Korea,2020-03-06,424.29,414.19,-19.94,30.03
South Korea,2020-03-07,424.29,443.55,-30.51,11.25
South Korea,2020-03-08,515.43,448.33,30.67,36.43
South Korea,2020-03-09,515.43,429.83,20.57,65.03
South Korea,2020-03-10,515.43,411.34,10.46,93.64
South Korea,2020-03-11,515.43,392.84,0.32,122.27
South Korea,2020-03-12,515.43,374.35,-9.84,150.93
South Korea,2020-03-13,515.43,355.85,-19.94,179.52
South Korea,2020-03-14,515.43,337.35,-30.51,208.58
South Korea,2020-03-15,146.86,316.07,30.67,-199.88
South Korea,2020-03-16,146.86,288.71,20.57,-162.42
South Korea,2020-03-17,146.86,261.34,10.46,-124.94
South Korea,2020-03-18,146.86,233.98,0.32,-87.44
South Korea,2020-03-19,146.86,206.62,-9.84,-49.92
South Korea,2020-03-20,146.86,179.26,-19.94,-12.46
South Korea,2020-03-21,146.86,151.9,-30.51,25.47
South Korea,2020-03-22,105.0,124.07,30.67,-49.74
South Korea,2020-03-23,105.0,120.81,20.57,-36.38
South Korea,2020-03-24,105.0,117.55,10.46,-23.01
South Korea,2020-03-25,105.0,114.3,0.32,-9.62
South Korea,2020-03-26,105.0,111.04,-9.84,3.81
South Korea,2020-03-27,105.0,107.78,-19.94,17.15
South Korea,2020-03-28,105.0,104.52,-30.51,30.98
South Korea,2020-03-29,98.0,100.96,30.67,-33.63
South Korea,2020-03-30,98.0,100.19,20.57,-22.76
South Korea,2020-03-31,98.0,99.42,10.46,-11.88
South Korea,2020-04-01,98.0,98.65,0.32,-0.97
South Korea,2020-04-02,98.0,97.88,-9.84,9.97
South Korea,2020-04-03,98.0,97.11,-19.94,20.83
South Korea,2020-04-04,98.0,96.33,-30.51,32.17
South Korea,2020-04-05,93.43,91.95,30.67,-29.19
South Korea,2020-04-06,93.43,88.04,20.57,-15.18
South Korea,2020-04-07,93.43,84.13,10.46,-1.15
South Korea,2020-04-08,93.43,80.21,0.32,12.9
South Korea,2020-04-09,93.43,76.3,-9.84,26.98
South Korea,2020-04-10,93.43,72.38,-19.94,40.98
South Korea,2020-04-11,93.43,68.47,-30.51,55.47
South Korea,2020-04-12,39.29,63.36,30.67,-54.73
South Korea,2020-04-13,39.29,58.55,20.57,-39.83
South Korea,2020-04-14,39.29,53.74,10.46,-24.9
South Korea,2020-04-15,39.29,48.93,0.32,-9.96
South Korea,2020-04-16,39.29,44.12,-9.84,5.02
South Korea,2020-04-17,39.29,39.31,-19.94,19.92
South Korea,2020-04-18,39.29,34.5,-30.51,35.3
South Korea,2020-04-19,21.29,28.91,30.67,-38.29
South Korea,2020-04-20,21.29,26.93,20.57,-26.21
South Korea,2020-04-21,21.29,24.95,10.46,-14.11
South Korea,2020-04-22,21.29,22.96,0.32,-2.0
South Korea,2020-04-23,21.29,20.98,-9.84,10.15
South Korea,2020-04-24,21.29,19.0,-19.94,22.22
South Korea,2020-04-25,21.29,17.02,-30.51,34.78
South Korea,2020-04-26,9.57,15.02,30.67,-36.12
South Korea,2020-04-27,9.57,14.22,20.57,-25.22
South Korea,2020-04-28,9.57,13.42,10.46,-14.31
South Korea,2020-04-29,9.57,12.62,0.32,-3.37
South Korea,2020-04-30,9.57,11.82,-9.84,7.59
South Korea,2020-05-01,9.57,11.02,-19.94,18.48
South Korea,2020-05-02,9.57,10.22,-30.51,29.86
South Korea,2020-05-03,9.29,9.57,30.67,-30.95
South Korea,2020-05-04,9.29,9.71,20.57,-20.99
South Korea,2020-05-05,9.29,9.84,10.46,-11.01
South Korea,2020-05-06,9.29,9.97,0.32,-1.0
South Korea,2020-05-07,9.29,10.11,-9.84,9.03
South Korea,2020-05-08,9.29,10.24,-19.94,18.99
South Korea,2020-05-09,9.29,10.37,-30.51,29.43
South Korea,2020-05-10,11.57,11.41,30.67,-30.51
South Korea,2020-05-11,11.57,12.47,20.57,-21.47
South Korea,2020-05-12,11.57,13.52,10.46,-12.41
South Korea,2020-05-13,11.57,14.58,0.32,-3.33
South Korea,2020-05-14,11.57,15.64,-9.84,5.78
South Korea,2020-05-15,11.57,16.69,-19.94,14.81
South Korea,2020-05-16,11.57,17.75,-30.51,24.33
South Korea,2020-05-17,25.14,18.46,30.67,-23.99
South Korea,2020-05-18,25.14,19.03,20.57,-14.46
South Korea,2020-05-19,25.14,19.59,10.46,-4.91
South Korea,2020-05-20,25.14,20.15,0.32,4.67
South Korea,2020-05-21,25.14,20.71,-9.84,14.27
South Korea,2020-05-22,25.14,21.27,-19.94,23.8
South Korea,2020-05-23,25.14,21.84,-30.51,33.81
South Korea,2020-05-24,20.0,23.71,30.67,-34.38
South Korea,2020-05-25,20.0,24.68,20.57,-25.25
South Korea,2020-05-26,20.0,25.66,10.46,-16.11
South Korea,2020-05-27,20.0,26.63,0.32,-6.95
South Korea,2020-05-28,20.0,27.6,-9.84,2.25
South Korea,2020-05-29,20.0,28.57,-19.94,11.37
South Korea,2020-05-30,20.0,29.54,-30.51,20.97
South Korea,2020-05-31,39.71,30.8,30.67,-21.76
South Korea,2020-06-01,39.71,32.4,20.57,-13.26
South Korea,2020-06-02,39.71,34.0,10.46,-4.74
South Korea,2020-06-03,39.71,35.6,0.32,3.79
South Korea,2020-06-04,39.71,37.2,-9.84,12.36
South Korea,2020-06-05,39.71,38.8,-19.94,20.85
South Korea,2020-06-06,39.71,40.4,-30.51,29.82
South Korea,2020-06-07,44.0,42.0,30.67,-28.67
South Korea,2020-06-08,44.0,42.28,20.57,-18.85
South Korea,2020-06-09,44.0,42.57,10.46,-9.03
South Korea,2020-06-10,44.0,42.86,0.32,0.82
South Korea,2020-06-11,44.0,43.14,-9.84,10.7
South Korea,2020-06-12,44.0,43.43,-19.94,20.51
South Korea,2020-06-13,44.0,43.71,-30.51,30.79
South Korea,2020-06-14,44.0,44.28,30.67,-30.94
South Korea,2020-06-15,44.0,44.55,20.57,-21.12
South Korea,2020-06-16,44.0,44.83,10.46,-11.28
South Korea,2020-06-17,44.0,45.1,0.32,-1.42
South Korea,2020-06-18,44.0,45.38,-9.84,8.46
South Korea,2020-06-19,44.0,45.66,-19.94,18.28
South Korea,2020-06-20,44.0,45.93,-30.51,28.58
South Korea,2020-06-21,48.14,45.8,30.67,-28.33
South Korea,2020-06-22,48.14,45.67,20.57,-18.1
South Korea,2020-06-23,48.14,45.53,10.46,-7.85
South Korea,2020-06-24,48.14,45.4,0.32,2.42
South Korea,2020-06-25,48.14,45.27,-9.84,12.72
South Korea,2020-06-26,48.14,45.13,-19.94,22.94
South Korea,2020-06-27,48.14,45.0,-30.51,33.65
South Korea,2020-06-28,42.0,45.63,30.67,-34.3
South Korea,2020-06-29,42.0,45.98,20.57,-24.55
South Korea,2020-06-30,42.0,46.33,10.46,-14.79
South Korea,2020-07-01,42.0,46.69,0.32,-5.01
South Korea,2020-07-02,42.0,47.04,-9.84,4.81
South Korea,2020-07-03,42.0,47.39,-19.94,14.54
South Korea,2020-07-04,42.0,47.74,-30.51,24.77
South Korea,2020-07-05,53.43,47.66,30.67,-24.9
South Korea,2020-07-06,53.43,47.98,20.57,-15.12
South Korea,2020-07-07,53.43,48.31,10.46,-5.33
South Korea,2020-07-08,53.43,48.63,0.32,4.48
South Korea,2020-07-09,53.43,48.95,-9.84,14.32
South Korea,2020-07-10,53.43,49.28,-19.94,24.09
South Korea,2020-07-11,53.43,49.6,-30.51,34.34
South Korea,2020-07-12,46.86,49.93,30.67,-33.73
South Korea,2020-07-13,46.86,49.49,20.57,-23.2
South Korea,2020-07-14,46.86,49.05,10.46,-12.65
South Korea,2020-07-15,46.86,48.61,0.32,-2.07
South Korea,2020-07-16,46.86,48.17,-9.84,8.53
South Korea,2020-07-17,46.86,47.74,-19.94,19.06
South Korea,2020-07-18,46.86,47.3,-30.51,30.07
South Korea,2020-07-19,46.86,47.59,30.67,-31.4
South Korea,2020-07-20,46.86,48.33,20.57,-22.04
South Korea,2020-07-21,46.86,49.06,10.46,-12.66
South Korea,2020-07-22,46.86,49.79,0.32,-3.25
South Korea,2020-07-23,46.86,50.53,-9.84,6.18
South Korea,2020-07-24,46.86,51.26,-19.94,15.54
South Korea,2020-07-25,46.86,51.99,-30.51,25.38
South Korea,2020-07-26,57.86,50.93,30.67,-23.74
South Korea,2020-07-27,57.86,49.86,20.57,-12.57
South Korea,2020-07-28,57.86,48.79,10.46,-1.39
South Korea,2020-07-29,57.86,47.73,0.32,9.81
South Korea,2020-07-30,57.86,46.66,-9.84,21.04
South Korea,2020-07-31,57.86,45.59,-19.94,32.2
South Korea,2020-08-01,57.86,44.53,-30.51,43.84
South Korea,2020-08-02,30.86,43.61,30.67,-43.42
South Korea,2020-08-03,30.86,41.96,20.57,-31.67
South Korea,2020-08-04,30.86,40.32,10.46,-19.91
South Korea,2020-08-05,30.86,38.67,0.32,-8.13
South Korea,2020-08-06,30.86,37.02,-9.84,3.68
South Korea,2020-08-07,30.86,35.37,-19.94,15.42
South Korea,2020-08-08,30.86,33.72,-30.51,27.64
South Korea,2020-08-09,33.14,36.72,30.67,-34.25
South Korea,2020-08-10,33.14,41.52,20.57,-28.95
South Korea,2020-08-11,33.14,46.32,10.46,-23.64
South Korea,2020-08-12,33.14,51.12,0.32,-18.3
South Korea,2020-08-13,33.14,55.92,-9.84,-12.94
South Korea,2020-08-14,33.14,60.72,-19.94,-7.65
South Korea,2020-08-15,33.14,65.52,-30.51,-1.88
South Korea,2020-08-16,102.86,83.29,30.67,-11.09
South Korea,2020-08-17,102.86,100.9,20.57,-18.61
South Korea,2020-08-18,102.86,118.51,10.46,-26.1
South Korea,2020-08-19,102.86,136.12,0.32,-33.58
South Korea,2020-08-20,102.86,153.73,-9.84,-41.02
South Korea,2020-08-21,102.86,171.34,-19.94,-48.54
South Korea,2020-08-22,102.86,188.95,-30.51,-55.58
South Korea,2020-08-23,297.29,208.64,30.67,57.98
South Korea,2020-08-24,297.29,223.69,20.57,53.03
South Korea,2020-08-25,297.29,238.74,10.46,48.1
South Korea,2020-08-26,297.29,253.78,0.32,43.19
South Korea,2020-08-27,297.29,268.83,-9.84,38.3
South Korea,2020-08-28,297.29,283.88,-19.94,33.35
South Korea,2020-08-29,297.29,298.93,-30.51,28.87
South Korea,2020-08-30,328.57,306.14,30.67,-8.24
South Korea,2020-08-31,328.57,300.4,20.57,7.6
South Korea,2020-09-01,328.57,294.66,10.46,23.46
South Korea,2020-09-02,328.57,288.91,0.32,39.34
South Korea,2020-09-03,328.57,283.17,-9.84,55.24
South Korea,2020-09-04,328.57,277.43,-19.94,71.08
South Korea,2020-09-05,328.57,271.68,-30.51,87.39
South Korea,2020-09-06,211.14,261.38,30.67,-80.91
South Korea,2020-09-07,211.14,248.99,20.57,-58.42
South Korea,2020-09-08,211.14,236.6,10.46,-35.91
South Korea,2020-09-09,211.14,224.21,0.32,-13.39
South Korea,2020-09-10,211.14,211.82,-9.84,9.17
South Korea,2020-09-11,211.14,199.43,-19.94,31.65
South Korea,2020-09-12,211.14,187.03,-30.51,54.61
South Korea,2020-09-13,142.71,172.74,30.67,-60.7
South Korea,2020-09-14,142.71,166.27,20.57,-44.13
South Korea,2020-09-15,142.71,159.81,10.46,-27.55
South Korea,2020-09-16,142.71,153.34,0.32,-10.95
South Korea,2020-09-17,142.71,146.87,-9.84,5.68
South Korea,2020-09-18,142.71,140.41,-19.94,22.24
South Korea,2020-09-19,142.71,133.94,-30.51,39.28
South Korea,2020-09-20,114.14,125.92,30.67,-42.45
South Korea,2020-09-21,114.14,122.46,20.57,-28.89
South Korea,2020-09-22,114.14,119.01,10.46,-15.32
South Korea,2020-09-23,114.14,115.55,0.32,-1.73
South Korea,2020-09-24,114.14,112.09,-9.84,11.89
South Korea,2020-09-25,114.14,108.64,-19.94,25.44
South Korea,2020-09-26,114.14,105.18,-30.51,39.47
South Korea,2020-09-27,90.86,100.24,30.67,-40.05
South Korea,2020-09-28,90.86,97.2,20.57,-26.91
South Korea,2020-09-29,90.86,94.16,10.46,-13.76
South Korea,2020-09-30,90.86,91.12,0.32,-0.58
South Korea,2020-10-01,90.86,88.09,-9.84,12.62
South Korea,2020-10-02,90.86,85.05,-19.94,25.75
South Korea,2020-10-03,90.86,82.01,-30.51,39.36
South Korea,2020-10-04,68.57,79.31,30.67,-41.4
South Korea,2020-10-05,68.57,78.15,20.57,-30.15
South Korea,2020-10-06,68.57,77.0,10.46,-18.89
South Korea,2020-10-07,68.57,75.85,0.32,-7.6
South Korea,2020-10-08,68.57,74.69,-9.84,3.72
South Korea,2020-10-09,68.57,73.54,-19.94,14.96
South Korea,2020-10-10,68.57,72.39,-30.51,26.69
South Korea,2020-10-11,73.57,71.98,30.67,-29.08
South Korea,2020-10-12,73.57,73.06,20.57,-20.06
South Korea,2020-10-13,73.57,74.13,10.46,-11.02
South Korea,2020-10-14,73.57,75.21,0.32,-1.96
South Korea,2020-10-15,73.57,76.28,-9.84,7.13
South Korea,2020-10-16,73.57,77.36,-19.94,16.15
South Korea,2020-10-17,73.57,78.44,-30.51,25.64
South Korea,2020-10-18,84.71,79.93,30.67,-25.89
South Korea,2020-10-19,84.71,81.09,20.57,-16.95
South Korea,2020-10-20,84.71,82.25,10.46,-8.0
South Korea,2020-10-21,84.71,83.42,0.32,0.97
South Korea,2020-10-22,84.71,84.58,-9.84,9.98
South Korea,2020-10-23,84.71,85.74,-19.94,18.9
South Korea,2020-10-24,84.71,86.9,-30.51,28.32
South Korea,2020-10-25,91.0,89.61,30.67,-29.28
South Korea,2020-10-26,91.0,91.57,20.57,-21.14
South Korea,2020-10-27,91.0,93.53,10.46,-12.99
South Korea,2020-10-28,91.0,95.49,0.32,-4.81
South Korea,2020-10-29,91.0,97.46,-9.84,3.39
South Korea,2020-10-30,91.0,99.42,-19.94,11.52
South Korea,2020-10-31,91.0,101.38,-30.51,20.13
South Korea,2020-11-01,114.14,103.27,30.67,-19.79
South Korea,2020-11-02,114.14,104.73,20.57,-11.16
South Korea,2020-11-03,114.14,106.2,10.46,-2.52
South Korea,2020-11-04,114.14,107.67,0.32,6.15
South Korea,2020-11-05,114.14,109.13,-9.84,14.85
South Korea,2020-11-06,114.14,110.6,-19.94,23.48
South Korea,2020-11-07,114.14,112.07,-30.51,32.58
South Korea,2020-11-08,113.0,116.65,30.67,-34.31
South Korea,2020-11-09,113.0,119.68,20.57,-27.25
South Korea,2020-11-10,113.0,122.72,10.46,-20.18
South Korea,2020-11-11,113.0,125.76,0.32,-13.08
South Korea,2020-11-12,113.0,128.8,-9.84,-5.95
South Korea,2020-11-13,113.0,131.84,-19.94,1.1
South Korea,2020-11-14,113.0,134.87,-30.51,8.63
South Korea,2020-11-15,159.71,147.51,30.67,-18.47
South Korea,2020-11-16,159.71,160.23,20.57,-21.09
South Korea,2020-11-17,159.71,172.94,10.46,-23.69
South Korea,2020-11-18,159.71,185.65,0.32,-26.26
South Korea,2020-11-19,159.71,198.37,-9.84,-28.81
South Korea,2020-11-20,159.71,211.08,-19.94,-31.44
South Korea,2020-11-21,159.71,223.8,-30.51,-33.58
South Korea,2020-11-22,303.71,245.7,30.67,27.34
South Korea,2020-11-23,303.71,264.49,20.57,18.65
South Korea,2020-11-24,303.71,283.28,10.46,9.97
South Korea,2020-11-25,303.71,302.07,0.32,1.32
South Korea,2020-11-26,303.71,320.86,-9.84,-7.31
South Korea,2020-11-27,303.71,339.65,-19.94,-16.01
South Korea,2020-11-28,303.71,358.44,-30.51,-24.23
South Korea,2020-11-29,441.57,383.76,30.67,27.14
South Korea,2020-11-30,441.57,399.47,20.57,21.53
South Korea,2020-12-01,441.57,415.19,10.46,15.92
South Korea,2020-12-02,441.57,430.9,0.32,10.35
South Korea,2020-12-03,441.57,446.62,-9.84,4.8
South Korea,2020-12-04,441.57,462.33,-19.94,-0.83
South Korea,2020-12-05,441.57,478.05,-30.51,-5.97
South Korea,2020-12-06,539.43,507.52,30.67,1.24
South Korea,2020-12-07,539.43,527.81,20.57,-8.95
South Korea,2020-12-08,539.43,548.1,10.46,-19.12
South Korea,2020-12-09,539.43,568.38,0.32,-29.27
South Korea,2020-12-10,539.43,588.67,-9.84,-39.39
South Korea,2020-12-11,539.43,608.95,-19.94,-49.59
South Korea,2020-12-12,539.43,629.24,-30.51,-59.3
South Korea,2020-12-13,745.86,665.48,30.67,49.71
South Korea,2020-12-14,745.86,695.19,20.57,30.1
South Korea,2020-12-15,745.86,724.91,10.46,10.5
South Korea,2020-12-16,745.86,754.62,0.32,-9.08
South Korea,2020-12-17,745.86,784.33,-9.84,-28.63
South Korea,2020-12-18,745.86,814.05,-19.94,-48.25
South Korea,2020-12-19,745.86,843.76,-30.51,-67.39
South Korea,2020-12-20,985.14,876.38,30.67,78.09
South Korea,2020-12-21,985.14,895.24,20.57,69.33
South Korea,2020-12-22,985.14,914.09,10.46,60.59
South Korea,2020-12-23,985.14,932.95,0.32,51.87
South Korea,2020-12-24,985.14,951.81,-9.84,43.18
South Korea,2020-12-25,985.14,970.66,-19.94,34.41
South Korea,2020-12-26,985.14,989.52,-30.51,26.13
South Korea,2020-12-27,1028.71,1010.23,30.67,-12.19
South Korea,2020-12-28,1028.71,1015.0,20.57,-6.86
South Korea,2020-12-29,1028.71,1019.76,10.46,-1.51
South Korea,2020-12-30,1028.71,1024.52,0.32,3.87
South Korea,2020-12-31,1028.71,1029.28,-9.84,9.27
South Korea,2021-01-01,1028.71,1034.04,-19.94,14.6
South Korea,2021-01-02,1028.71,1038.81,-30.51,20.41
South Korea,2021-01-03,1056.57,1019.26,30.67,6.64
South Korea,2021-01-04,1056.57,996.82,20.57,39.18
South Korea,2021-01-05,1056.57,974.37,10.46,71.74
South Korea,2021-01-06,1056.57,951.92,0.32,104.33
South Korea,2021-01-07,1056.57,929.47,-9.84,136.94
South Korea,2021-01-08,1056.57,907.03,-19.94,169.48
South Korea,2021-01-09,1056.57,884.58,-30.51,202.5
South Korea,2021-01-10,692.0,850.5,30.67,-189.17
South Korea,2021-01-11,692.0,814.57,20.57,-143.14
South Korea,2021-01-12,692.0,778.64,10.46,-97.09
South Korea,2021-01-13,692.0,742.7,0.32,-51.02
South Korea,2021-01-14,692.0,706.77,-9.84,-4.93
South Korea,2021-01-15,692.0,670.84,-19.94,41.1
South Korea,2021-01-16,692.0,634.9,-30.51,87.6
South Korea,2021-01-17,517.57,591.09,30.67,-104.19
South Korea,2021-01-18,517.57,571.59,20.57,-74.59
South Korea,2021-01-19,517.57,552.09,10.46,-44.97
South Korea,2021-01-20,517.57,532.58,0.32,-15.33
South Korea,2021-01-21,517.57,513.08,-9.84,14.34
South Korea,2021-01-22,517.57,493.57,-19.94,43.93
South Korea,2021-01-23,517.57,474.07,-30.51,74.01
South Korea,2021-01-24,399.43,456.4,30.67,-87.64
South Korea,2021-01-25,399.43,450.36,20.57,-71.5
South Korea,2021-01-26,399.43,444.32,10.46,-55.35
South Korea,2021-01-27,399.43,438.29,0.32,-39.18
South Korea,2021-01-28,399.43,432.25,-9.84,-22.97
South Korea,2021-01-29,399.43,426.21,-19.94,-6.84
South Korea,2021-01-30,399.43,420.17,-30.51,9.77
South Korea,2021-01-31,427.0,411.12,30.67,-14.79
South Korea,2021-02-01,427.0,409.95,20.57,-3.52
South Korea,2021-02-02,427.0,408.78,10.46,7.76
South Korea,2021-02-03,427.0,407.61,0.32,19.07
South Korea,2021-02-04,427.0,406.44,-9.84,30.41
South Korea,2021-02-05,427.0,405.27,-19.94,41.67
South Korea,2021-02-06,427.0,404.1,-30.51,53.41
South Korea,2021-02-07,381.86,403.04,30.67,-51.85
South Korea,2021-02-08,381.86,400.14,20.57,-38.85
South Korea,2021-02-09,381.86,397.25,10.46,-25.85
South Korea,2021-02-10,381.86,394.35,0.32,-12.81
South Korea,2021-02-11,381.86,391.46,-9.84,0.25
South Korea,2021-02-12,381.86,388.56,-19.94,13.23
South Korea,2021-02-13,381.86,385.67,-30.51,26.7
South Korea,2021-02-14,383.57,390.11,30.67,-37.21
South Korea,2021-02-15,383.57,397.57,20.57,-34.57
South Korea,2021-02-16,383.57,405.03,10.46,-31.91
South Korea,2021-02-17,383.57,412.48,0.32,-29.24
South Korea,2021-02-18,383.57,419.94,-9.84,-26.53
South Korea,2021-02-19,383.57,427.4,-19.94,-23.89
South Korea,2021-02-20,383.57,434.85,-30.51,-20.78
South Korea,2021-02-21,493.71,435.14,30.67,27.9
South Korea,2021-02-22,493.71,435.31,20.57,37.83
South Korea,2021-02-23,493.71,435.48,10.46,47.77
South Korea,2021-02-24,493.71,435.65,0.32,57.74
South Korea,2021-02-25,493.71,435.83,-9.84,67.73
South Korea,2021-02-26,493.71,436.0,-19.94,77.65
South Korea,2021-02-27,493.71,436.17,-30.51,88.05
South Korea,2021-02-28,386.14,437.17,30.67,-81.7
South Korea,2021-03-01,386.14,430.83,20.57,-65.26
South Korea,2021-03-02,386.14,424.48,10.46,-48.8
South Korea,2021-03-03,386.14,418.14,0.32,-32.32
South Korea,2021-03-04,386.14,411.8,-9.84,-15.81
South Korea,2021-03-05,386.14,405.45,-19.94,0.62
South Korea,2021-03-06,386.14,399.11,-30.51,17.54
South Korea,2021-03-07,398.57,396.65,30.67,-28.74
South Korea,2021-03-08,398.57,401.35,20.57,-23.35
South Korea,2021-03-09,398.57,406.05,10.46,-17.94
South Korea,2021-03-10,398.57,410.76,0.32,-12.51
South Korea,2021-03-11,398.57,415.46,-9.84,-7.05
South Korea,2021-03-12,398.57,420.17,-19.94,-1.66
South Korea,2021-03-13,398.57,424.87,-30.51,4.21
South Korea,2021-03-14,456.71,428.25,30.67,-2.21
South Korea,2021-03-15,456.71,430.81,20.57,5.33
South Korea,2021-03-16,456.71,433.36,10.46,12.89
South Korea,2021-03-17,456.71,435.91,0.32,20.48
South Korea,2021-03-18,456.71,438.47,-9.84,28.09
South Korea,2021-03-19,456.71,441.02,-19.94,35.63
South Korea,2021-03-20,456.71,443.57,-30.51,43.65
South Korea,2021-03-21,436.86,446.16,30.67,-39.97
South Korea,2021-03-22,436.86,444.88,20.57,-28.59
South Korea,2021-03-23,436.86,443.59,10.46,-17.19
South Korea,2021-03-24,436.86,442.31,0.32,-5.77
South Korea,2021-03-25,436.86,441.02,-9.84,5.68
South Korea,2021-03-26,436.86,439.73,-19.94,17.06
South Korea,2021-03-27,436.86,438.45,-30.51,28.92
South Korea,2021-03-28,437.43,442.48,30.67,-35.72
South Korea,2021-03-29,437.43,447.83,20.57,-30.97
South Korea,2021-03-30,437.43,453.18,10.46,-26.21
South Korea,2021-03-31,437.43,458.53,0.32,-21.42
South Korea,2021-04-01,437.43,463.89,-9.84,-16.61
South Korea,2021-04-02,437.43,469.24,-19.94,-11.87
South Korea,2021-04-03,437.43,474.59,-30.51,-6.65
South Korea,2021-04-04,517.14,487.31,30.67,-0.84
South Korea,2021-04-05,517.14,500.0,20.57,-3.43
South Korea,2021-04-06,517.14,512.68,10.46,-6.0
South Korea,2021-04-07,517.14,525.37,0.32,-8.55
South Korea,2021-04-08,517.14,538.05,-9.84,-11.07
South Korea,2021-04-09,517.14,550.74,-19.94,-13.66
South Korea,2021-04-10,517.14,563.43,-30.51,-15.78
South Korea,2021-04-11,627.71,577.17,30.67,19.87
South Korea,2021-04-12,627.71,585.6,20.57,21.54
South Korea,2021-04-13,627.71,594.03,10.46,23.23
South Korea,2021-04-14,627.71,602.45,0.32,24.94
South Korea,2021-04-15,627.71,610.88,-9.84,26.67
South Korea,2021-04-16,627.71,619.31,-19.94,28.33
South Korea,2021-04-17,627.71,627.74,-30.51,30.48
South Korea,2021-04-18,643.57,638.33,30.67,-25.43
South Korea,2021-04-19,643.57,641.55,20.57,-18.55
South Korea,2021-04-20,643.57,644.77,10.46,-11.66
South Korea,2021-04-21,643.57,647.99,0.32,-4.74
South Korea,2021-04-22,643.57,651.21,-9.84,2.21
South Korea,2021-04-23,643.57,654.43,-19.94,9.08
South Korea,2021-04-24,643.57,657.65,-30.51,16.43
South Korea,2021-04-25,676.0,657.15,30.67,-11.82
South Korea,2021-04-26,676.0,655.6,20.57,-0.17
South Korea,2021-04-27,676.0,654.05,10.46,11.5
South Korea,2021-04-28,676.0,652.5,0.32,23.18
South Korea,2021-04-29,676.0,650.94,-9.84,34.9
South Korea,2021-04-30,676.0,649.39,-19.94,46.54
South Korea,2021-05-01,676.0,647.84,-30.51,58.67
South Korea,2021-05-02,620.29,643.45,30.67,-53.83
South Korea,2021-05-03,620.29,636.9,20.57,-37.18
South Korea,2021-05-04,620.29,630.34,10.46,-20.51
South Korea,2021-05-05,620.29,623.79,0.32,-3.82
