country,date,actual,trend,seasonal,residual
United Kingdom,2020-01-10,0.0,0.0,-2.64,2.64
United Kingdom,2020-01-11,0.0,0.0,-3.77,3.77
United Kingdom,2020-01-12,0.0,0.0,3.72,-3.72
United Kingdom,2020-01-13,0.0,0.0,2.42,-2.42
United Kingdom,2020-01-14,0.0,0.0,1.13,-1.13
United Kingdom,2020-01-15,0.0,0.0,-0.15,0.15
United Kingdom,2020-01-16,0.0,0.0,-1.41,1.41
United Kingdom,2020-01-17,0.0,0.0,-2.64,2.64
United Kingdom,2020-01-18,0.0,0.0,-3.77,3.77
United Kingdom,2020-01-19,0.0,0.0,3.72,-3.72
United Kingdom,2020-01-20,0.0,0.0,2.42,-2.42
United Kingdom,2020-01-21,0.0,0.0,1.13,-1.13
United Kingdom,2020-01-22,0.0,0.0,-0.15,0.15
United Kingdom,2020-01-23,0.0,0.0,-1.41,1.41
United Kingdom,2020-01-24,0.0,0.0,-2.64,2.64
United Kingdom,2020-01-25,0.0,0.0,-3.77,3.77
United Kingdom,2020-01-26,0.0,0.01,3.72,-3.73
United Kingdom,2020-01-27,0.0,0.02,2.42,-2.44
United Kingdom,2020-01-28,0.0,0.03,1.13,-1.16
United Kingdom,2020-01-29,0.0,0.04,-0.15,0.11
United Kingdom,2020-01-30,0.0,0.05,-1.41,1.37
United Kingdom,2020-01-31,0.0,0.06,-2.64,2.59
United Kingdom,2020-02-01,0.0,0.07,-3.77,3.71
United Kingdom,2020-02-02,0.14,0.26,3.72,-3.83
United Kingdom,2020-02-03,0.14,0.45,2.42,-2.73
United Kingdom,2020-02-04,0.14,0.64,1.13,-1.63
United Kingdom,2020-02-05,0.14,0.83,-0.15,-0.54
United Kingdom,2020-02-06,0.14,1.02,-1.41,0.53
United Kingdom,2020-02-07,0.14,1.21,-2.64,1.57
United Kingdom,2020-02-08,0.14,1.4,-3.77,2.51
United Kingdom,2020-02-09,2.86,1.5,3.72,-2.36
United Kingdom,2020-02-10,2.86,1.6,2.42,-1.16
United Kingdom,2020-02-11,2.86,1.7,1.13,0.03
United Kingdom,2020-02-12,2.86,1.79,-0.15,1.22
United Kingdom,2020-02-13,2.86,1.89,-1.41,2.39
United Kingdom,2020-02-14,2.86,1.98,-2.64,3.52
United Kingdom,2020-02-15,2.86,2.08,-3.77,4.56
United Kingdom,2020-02-16,1.57,2.1,3.72,-4.24
United Kingdom,2020-02-17,1.57,1.93,2.42,-2.78
United Kingdom,2020-02-18,1.57,1.77,1.13,-1.33
United Kingdom,2020-02-19,1.57,1.61,-0.15,0.11
United Kingdom,2020-02-20,1.57,1.45,-1.41,1.53
United Kingdom,2020-02-21,1.57,1.29,-2.64,2.93
United Kingdom,2020-02-22,1.57,1.12,-3.77,4.22
United Kingdom,2020-02-23,0.43,1.25,3.72,-4.53
United Kingdom,2020-02-24,0.43,1.46,2.42,-3.45
United Kingdom,2020-02-25,0.43,1.67,1.13,-2.37
United Kingdom,2020-02-26,0.43,1.88,-0.15,-1.3
United Kingdom,2020-02-27,0.43,2.08,-1.41,-0.24
United Kingdom,2020-02-28,0.43,2.29,-2.64,0.78
United Kingdom,2020-02-29,0.43,2.5,-3.77,1.7
United Kingdom,2020-03-01,4.71,5.36,3.72,-4.37
United Kingdom,2020-03-02,4.71,8.29,2.42,-6.0
United Kingdom,2020-03-03,4.71,11.23,1.13,-7.65
United Kingdom,2020-03-04,4.71,14.16,-0.15,-9.3
United Kingdom,2020-03-05,4.71,17.09,-1.41,-10.97
United Kingdom,2020-03-06,4.71,20.03,-2.64,-12.67
United Kingdom,2020-03-07,4.71,22.96,-3.77,-14.48
United Kingdom,2020-03-08,44.43,41.04,3.72,-0.32
United Kingdom,2020-03-09,44.43,58.83,2.42,-16.82
United Kingdom,2020-03-10,44.43,76.62,1.13,-33.32
United Kingdom,2020-03-11,44.43,94.41,-0.15,-49.83
United Kingdom,2020-03-12,44.43,112.2,-1.41,-66.36
United Kingdom,2020-03-13,44.43,129.99,-2.64,-82.92
United Kingdom,2020-03-14,44.43,147.78,-3.77,-99.58
United Kingdom,2020-03-15,271.57,199.42,3.72,68.43
United Kingdom,2020-03-16,271.57,248.41,2.42,20.74
United Kingdom,2020-03-17,271.57,297.4,1.13,-26.96
United Kingdom,2020-03-18,271.57,346.39,-0.15,-74.67
United Kingdom,2020-03-19,271.57,395.38,-1.41,-122.4
United Kingdom,2020-03-20,271.57,444.37,-2.64,-170.16
United Kingdom,2020-03-21,271.57,493.36,-3.77,-218.02
United Kingdom,2020-03-22,779.29,643.22,3.72,132.35
United Kingdom,2020-03-23,779.29,777.94,2.42,-1.07
United Kingdom,2020-03-24,779.29,912.65,1.13,-134.49
United Kingdom,2020-03-25,779.29,1047.36,-0.15,-267.93
United Kingdom,2020-03-26,779.29,1182.08,-1.41,-401.38
United Kingdom,2020-03-27,779.29,1316.79,-2.64,-534.86
United Kingdom,2020-03-28,779.29,1451.51,-3.77,-668.45
United Kingdom,2020-03-29,2292.29,1707.86,3.72,580.71
United Kingdom,2020-03-30,2292.29,1930.37,2.42,359.5
United Kingdom,2020-03-31,2292.29,2152.87,1.13,138.29
United Kingdom,2020-04-01,2292.29,2375.38,-0.15,-82.94
United Kingdom,2020-04-02,2292.29,2597.88,-1.41,-304.18
United Kingdom,2020-04-03,2292.29,2820.38,-2.64,-525.45
United Kingdom,2020-04-04,2292.29,3042.89,-3.77,-746.83
United Kingdom,2020-04-05,4116.86,3301.7,3.72,811.44
United Kingdom,2020-04-06,4116.86,3459.64,2.42,654.8
United Kingdom,2020-04-07,4116.86,3617.58,1.13,498.14
United Kingdom,2020-04-08,4116.86,3775.53,-0.15,341.48
United Kingdom,2020-04-09,4116.86,3933.47,-1.41,184.8
United Kingdom,2020-04-10,4116.86,4091.41,-2.64,28.09
United Kingdom,2020-04-11,4116.86,4249.35,-3.77,-128.72
United Kingdom,2020-04-12,4661.43,4391.48,3.72,266.24
United Kingdom,2020-04-13,4661.43,4411.96,2.42,247.05
United Kingdom,2020-04-14,4661.43,4432.45,1.13,227.85
United Kingdom,2020-04-15,4661.43,4452.93,-0.15,208.64
United Kingdom,2020-04-16,4661.43,4473.42,-1.41,189.42
United Kingdom,2020-04-17,4661.43,4493.9,-2.64,170.17
United Kingdom,2020-04-18,4661.43,4514.39,-3.77,150.81
United Kingdom,2020-04-19,4424.14,4559.04,3.72,-138.61
United Kingdom,2020-04-20,4424.14,4567.38,2.42,-145.66
United Kingdom,2020-04-21,4424.14,4575.72,1.13,-152.71
United Kingdom,2020-04-22,4424.14,4584.07,-0.15,-159.78
United Kingdom,2020-04-23,4424.14,4592.41,-1.41,-166.86
United Kingdom,2020-04-24,4424.14,4600.75,-2.64,-173.97
United Kingdom,2020-04-25,4424.14,4609.09,-3.77,-181.18
United Kingdom,2020-04-26,4786.57,4601.67,3.72,181.18
United Kingdom,2020-04-27,4786.57,4610.07,2.42,174.08
United Kingdom,2020-04-28,4786.57,4618.47,1.13,166.96
United Kingdom,2020-04-29,4786.57,4626.87,-0.15,159.84
United Kingdom,2020-04-30,4786.57,4635.27,-1.41,152.71
United Kingdom,2020-05-01,4786.57,4643.67,-2.64,145.54
United Kingdom,2020-05-02,4786.57,4652.07,-3.77,138.27
United Kingdom,2020-05-03,4550.14,4585.96,3.72,-39.54
United Kingdom,2020-05-04,4550.14,4495.68,2.42,52.04
United Kingdom,2020-05-05,4550.14,4405.41,1.13,143.6
United Kingdom,2020-05-06,4550.14,4315.13,-0.15,235.15
United Kingdom,2020-05-07,4550.14,4224.86,-1.41,326.7
United Kingdom,2020-05-08,4550.14,4134.58,-2.64,418.2
United Kingdom,2020-05-09,4550.14,4044.3,-3.77,509.61
United Kingdom,2020-05-10,3432.43,3915.86,3.72,-487.14
United Kingdom,2020-05-11,3432.43,3803.17,2.42,-373.16
United Kingdom,2020-05-12,3432.43,3690.49,1.13,-259.19
United Kingdom,2020-05-13,3432.43,3577.8,-0.15,-145.22
United Kingdom,2020-05-14,3432.43,3465.12,-1.41,-31.27
United Kingdom,2020-05-15,3432.43,3352.43,-2.64,82.64
United Kingdom,2020-05-16,3432.43,3239.74,-3.77,196.46
United Kingdom,2020-05-17,2859.86,3097.41,3.72,-241.27
United Kingdom,2020-05-18,2859.86,3029.59,2.42,-172.15
United Kingdom,2020-05-19,2859.86,2961.77,1.13,-103.04
United Kingdom,2020-05-20,2859.86,2893.95,-0.15,-33.95
United Kingdom,2020-05-21,2859.86,2826.13,-1.41,35.14
United Kingdom,2020-05-22,2859.86,2758.31,-2.64,104.19
United Kingdom,2020-05-23,2859.86,2690.5,-3.77,173.14
United Kingdom,2020-05-24,2415.14,2573.22,3.72,-161.8
United Kingdom,2020-05-25,2415.14,2494.11,2.42,-81.4
United Kingdom,2020-05-26,2415.14,2415.01,1.13,-1.0
United Kingdom,2020-05-27,2415.14,2335.91,-0.15,79.38
United Kingdom,2020-05-28,2415.14,2256.8,-1.41,159.75
United Kingdom,2020-05-29,2415.14,2177.7,-2.64,240.09
United Kingdom,2020-05-30,2415.14,2098.59,-3.77,320.32
United Kingdom,2020-05-31,1673.29,1992.54,3.72,-322.97
United Kingdom,2020-06-01,1673.29,1916.14,2.42,-245.27
United Kingdom,2020-06-02,1673.29,1839.74,1.13,-167.59
United Kingdom,2020-06-03,1673.29,1763.34,-0.15,-89.91
United Kingdom,2020-06-04,1673.29,1686.94,-1.41,-12.24
United Kingdom,2020-06-05,1673.29,1610.54,-2.64,65.39
United Kingdom,2020-06-06,1673.29,1534.14,-3.77,142.92
United Kingdom,2020-06-07,1269.14,1440.3,3.72,-174.87
United Kingdom,2020-06-08,1269.14,1395.91,2.42,-129.19
United Kingdom,2020-06-09,1269.14,1351.51,1.13,-83.51
United Kingdom,2020-06-10,1269.14,1307.12,-0.15,-37.84
United Kingdom,2020-06-11,1269.14,1262.73,-1.41,7.82
United Kingdom,2020-06-12,1269.14,1218.34,-2.64,53.44
United Kingdom,2020-06-13,1269.14,1173.95,-3.77,98.96
United Kingdom,2020-06-14,1007.43,1128.04,3.72,-124.32
United Kingdom,2020-06-15,1007.43,1109.07,2.42,-104.06
United Kingdom,2020-06-16,1007.43,1090.09,1.13,-83.8
United Kingdom,2020-06-17,1007.43,1071.12,-0.15,-63.55
United Kingdom,2020-06-18,1007.43,1052.15,-1.41,-43.31
United Kingdom,2020-06-19,1007.43,1033.18,-2.64,-23.11
United Kingdom,2020-06-20,1007.43,1014.21,-3.77,-3.01
United Kingdom,2020-06-21,984.57,979.79,3.72,1.06
United Kingdom,2020-06-22,984.57,962.82,2.42,19.33
United Kingdom,2020-06-23,984.57,945.85,1.13,37.59
United Kingdom,2020-06-24,984.57,928.88,-0.15,55.84
United Kingdom,2020-06-25,984.57,911.91,-1.41,74.08
United Kingdom,2020-06-26,984.57,894.93,-2.64,92.28
United Kingdom,2020-06-27,984.57,877.96,-3.77,110.38
United Kingdom,2020-06-28,752.86,851.51,3.72,-102.37
United Kingdom,2020-06-29,752.86,826.59,2.42,-76.15
United Kingdom,2020-06-30,752.86,801.67,1.13,-49.94
United Kingdom,2020-07-01,752.86,776.74,-0.15,-23.74
United Kingdom,2020-07-02,752.86,751.82,-1.41,2.45
United Kingdom,2020-07-03,752.86,726.89,-2.64,28.61
United Kingdom,2020-07-04,752.86,701.97,-3.77,54.66
United Kingdom,2020-07-05,610.71,677.12,3.72,-70.13
United Kingdom,2020-07-06,610.71,667.72,2.42,-59.43
United Kingdom,2020-07-07,610.71,658.32,1.13,-48.75
United Kingdom,2020-07-08,610.71,648.92,-0.15,-38.07
United Kingdom,2020-07-09,610.71,639.52,-1.41,-27.4
United Kingdom,2020-07-10,610.71,630.12,-2.64,-16.77
United Kingdom,2020-07-11,610.71,620.72,-3.77,-6.24
United Kingdom,2020-07-12,611.86,611.87,3.72,-3.72
United Kingdom,2020-07-13,611.86,612.49,2.42,-3.05
United Kingdom,2020-07-14,611.86,613.1,1.13,-2.38
United Kingdom,2020-07-15,611.86,613.72,-0.15,-1.72
United Kingdom,2020-07-16,611.86,614.34,-1.41,-1.07
United Kingdom,2020-07-17,611.86,614.96,-2.64,-0.46
United Kingdom,2020-07-18,611.86,615.58,-3.77,0.05
United Kingdom,2020-07-19,620.0,622.19,3.72,-5.91
United Kingdom,2020-07-20,620.0,628.73,2.42,-11.15
United Kingdom,2020-07-21,620.0,635.26,1.13,-16.39
United Kingdom,2020-07-22,620.0,641.79,-0.15,-21.65
United Kingdom,2020-07-23,620.0,648.33,-1.41,-26.91
United Kingdom,2020-07-24,620.0,654.86,-2.64,-32.22
United Kingdom,2020-07-25,620.0,661.39,-3.77,-37.62
United Kingdom,2020-07-26,709.86,673.21,3.72,32.93
United Kingdom,2020-07-27,709.86,684.49,2.42,22.95
United Kingdom,2020-07-28,709.86,695.76,1.13,12.97
United Kingdom,2020-07-29,709.86,707.04,-0.15,2.97
United Kingdom,2020-07-30,709.86,718.31,-1.41,-7.04
United Kingdom,2020-07-31,709.86,729.59,-2.64,-17.09
United Kingdom,2020-08-01,709.86,740.87,-3.77,-27.23
United Kingdom,2020-08-02,789.14,760.66,3.72,24.77
United Kingdom,2020-08-03,789.14,774.46,2.42,12.26
United Kingdom,2020-08-04,789.14,788.26,1.13,-0.25
United Kingdom,2020-08-05,789.14,802.06,-0.15,-12.77
United Kingdom,2020-08-06,789.14,815.86,-1.41,-25.31
United Kingdom,2020-08-07,789.14,829.66,-2.64,-37.87
United Kingdom,2020-08-08,789.14,843.46,-3.77,-50.54
United Kingdom,2020-08-09,916.86,870.39,3.72,42.75
United Kingdom,2020-08-10,916.86,892.04,2.42,22.4
United Kingdom,2020-08-11,916.86,913.69,1.13,2.04
United Kingdom,2020-08-12,916.86,935.33,-0.15,-18.33
United Kingdom,2020-08-13,916.86,956.98,-1.41,-38.71
United Kingdom,2020-08-14,916.86,978.63,-2.64,-59.13
United Kingdom,2020-08-15,916.86,1000.28,-3.77,-79.65
United Kingdom,2020-08-16,1113.86,1021.27,3.72,88.87
United Kingdom,2020-08-17,1113.86,1033.75,2.42,77.69
United Kingdom,2020-08-18,1113.86,1046.22,1.13,66.51
United Kingdom,2020-08-19,1113.86,1058.7,-0.15,55.31
United Kingdom,2020-08-20,1113.86,1071.17,-1.41,44.1
United Kingdom,2020-08-21,1113.86,1083.65,-2.64,32.85
United Kingdom,2020-08-22,1113.86,1096.13,-3.77,21.51
United Kingdom,2020-08-23,1104.0,1119.33,3.72,-19.04
United Kingdom,2020-08-24,1104.0,1129.39,2.42,-27.81
United Kingdom,2020-08-25,1104.0,1139.46,1.13,-36.59
United Kingdom,2020-08-26,1104.0,1149.53,-0.15,-45.38
United Kingdom,2020-08-27,1104.0,1159.59,-1.41,-54.18
United Kingdom,2020-08-28,1104.0,1169.66,-2.64,-63.02
United Kingdom,2020-08-29,1104.0,1179.73,-3.77,-71.95
United Kingdom,2020-08-30,1264.86,1253.31,3.72,7.84
United Kingdom,2020-08-31,1264.86,1327.54,2.42,-65.1
United Kingdom,2020-09-01,1264.86,1401.78,1.13,-138.05
United Kingdom,2020-09-02,1264.86,1476.02,-0.15,-211.01
United Kingdom,2020-09-03,1264.86,1550.26,-1.41,-283.99
United Kingdom,2020-09-04,1264.86,1624.5,-2.64,-356.99
United Kingdom,2020-09-05,1264.86,1698.73,-3.77,-430.1
United Kingdom,2020-09-06,2217.57,1840.7,3.72,373.16
United Kingdom,2020-09-07,2217.57,1971.93,2.42,243.22
United Kingdom,2020-09-08,2217.57,2103.17,1.13,113.27
United Kingdom,2020-09-09,2217.57,2234.41,-0.15,-16.69
United Kingdom,2020-09-10,2217.57,2365.65,-1.41,-146.67
United Kingdom,2020-09-11,2217.57,2496.89,-2.64,-276.67
United Kingdom,2020-09-12,2217.57,2628.12,-3.77,-406.78
United Kingdom,2020-09-13,3233.43,2789.99,3.72,439.72
United Kingdom,2020-09-14,3233.43,2888.34,2.42,342.67
United Kingdom,2020-09-15,3233.43,2986.7,1.13,245.6
United Kingdom,2020-09-16,3233.43,3085.05,-0.15,148.53
United Kingdom,2020-09-17,3233.43,3183.4,-1.41,51.44
United Kingdom,2020-09-18,3233.43,3281.75,-2.64,-45.68
United Kingdom,2020-09-19,3233.43,3380.11,-3.77,-142.9
United Kingdom,2020-09-20,3692.86,3655.06,3.72,34.08
United Kingdom,2020-09-21,3692.86,3862.29,2.42,-171.85
United Kingdom,2020-09-22,3692.86,4069.52,1.13,-377.79
United Kingdom,2020-09-23,3692.86,4276.75,-0.15,-583.74
United Kingdom,2020-09-24,3692.86,4483.97,-1.41,-789.7
United Kingdom,2020-09-25,3692.86,4691.2,-2.64,-995.7
United Kingdom,2020-09-26,3692.86,4898.43,-3.77,-1201.8
United Kingdom,2020-09-27,6341.86,5388.68,3.72,949.46
United Kingdom,2020-09-28,6341.86,5848.3,2.42,491.14
United Kingdom,2020-09-29,6341.86,6307.92,1.13,32.81
United Kingdom,2020-09-30,6341.86,6767.53,-0.15,-425.53
United Kingdom,2020-10-01,6341.86,7227.15,-1.41,-883.88
United Kingdom,2020-10-02,6341.86,7686.77,-2.64,-1342.27
United Kingdom,2020-10-03,6341.86,8146.39,-3.77,-1800.76
United Kingdom,2020-10-04,10587.14,8952.71,3.72,1630.71
United Kingdom,2020-10-05,10587.14,9582.44,2.42,1002.28
United Kingdom,2020-10-06,10587.14,10212.16,1.13,373.85
United Kingdom,2020-10-07,10587.14,10841.88,-0.15,-254.6
United Kingdom,2020-10-08,10587.14,11471.61,-1.41,-883.06
United Kingdom,2020-10-09,10587.14,12101.33,-2.64,-1511.55
United Kingdom,2020-10-10,10587.14,12731.05,-3.77,-2140.14
United Kingdom,2020-10-11,15787.71,13451.86,3.72,2332.13
United Kingdom,2020-10-12,15787.71,13889.65,2.42,1895.64
United Kingdom,2020-10-13,15787.71,14327.44,1.13,1459.13
United Kingdom,2020-10-14,15787.71,14765.24,-0.15,1022.62
United Kingdom,2020-10-15,15787.71,15203.03,-1.41,586.1
United Kingdom,2020-10-16,15787.71,15640.82,-2.64,149.54
United Kingdom,2020-10-17,15787.71,16078.61,-3.77,-287.12
United Kingdom,2020-10-18,17154.0,16816.24,3.72,334.05
United Kingdom,2020-10-19,17154.0,17207.16,2.42,-55.58
United Kingdom,2020-10-20,17154.0,17598.08,1.13,-445.22
United Kingdom,2020-10-21,17154.0,17989.01,-0.15,-834.86
United Kingdom,2020-10-22,17154.0,18379.93,-1.41,-1224.52
United Kingdom,2020-10-23,17154.0,18770.86,-2.64,-1614.21
United Kingdom,2020-10-24,17154.0,19161.78,-3.77,-2004.01
United Kingdom,2020-10-25,21651.57,19574.9,3.72,2072.95
United Kingdom,2020-10-26,21651.57,19896.94,2.42,1752.21
United Kingdom,2020-10-27,21651.57,20218.98,1.13,1431.46
United Kingdom,2020-10-28,21651.57,20541.02,-0.15,1110.7
United Kingdom,2020-10-29,21651.57,20863.06,-1.41,789.93
United Kingdom,2020-10-30,21651.57,21185.09,-2.64,469.12
United Kingdom,2020-10-31,21651.57,21507.13,-3.77,148.21
United Kingdom,2020-11-01,21984.57,21908.87,3.72,71.99
United Kingdom,2020-11-02,21984.57,22010.76,2.42,-28.61
United Kingdom,2020-11-03,21984.57,22112.66,1.13,-129.22
United Kingdom,2020-11-04,21984.57,22214.55,-0.15,-229.83
United Kingdom,2020-11-05,21984.57,22316.45,-1.41,-330.46
United Kingdom,2020-11-06,21984.57,22418.34,-2.64,-431.13
United Kingdom,2020-11-07,21984.57,22520.24,-3.77,-531.89
United Kingdom,2020-11-08,23180.0,22746.13,3.72,430.15
United Kingdom,2020-11-09,23180.0,22949.83,2.42,227.75
United Kingdom,2020-11-10,23180.0,23153.52,1.13,25.34
United Kingdom,2020-11-11,23180.0,23357.22,-0.15,-177.07
United Kingdom,2020-11-12,23180.0,23560.91,-1.41,-379.5
United Kingdom,2020-11-13,23180.0,23764.61,-2.64,-581.97
United Kingdom,2020-11-14,23180.0,23968.3,-3.77,-784.53
United Kingdom,2020-11-15,25040.0,23846.6,3.72,1189.68
United Kingdom,2020-11-16,25040.0,23645.2,2.42,1392.38
United Kingdom,2020-11-17,25040.0,23443.8,1.13,1595.07
United Kingdom,2020-11-18,25040.0,23242.4,-0.15,1797.75
United Kingdom,2020-11-19,25040.0,23041.0,-1.41,2000.41
United Kingdom,2020-11-20,25040.0,22839.6,-2.64,2203.04
United Kingdom,2020-11-21,25040.0,22638.2,-3.77,2405.57
United Kingdom,2020-11-22,20159.0,22104.87,3.72,-1949.58
United Kingdom,2020-11-23,20159.0,21447.53,2.42,-1290.95
United Kingdom,2020-11-24,20159.0,20790.2,1.13,-632.33
United Kingdom,2020-11-25,20159.0,20132.87,-0.15,26.28
United Kingdom,2020-11-26,20159.0,19475.53,-1.41,684.88
United Kingdom,2020-11-27,20159.0,18818.2,-2.64,1343.44
United Kingdom,2020-11-28,20159.0,18160.87,-3.77,2001.91
United Kingdom,2020-11-29,15180.0,17493.34,3.72,-2317.06
United Kingdom,2020-11-30,15180.0,17151.22,2.42,-1973.64
United Kingdom,2020-12-01,15180.0,16809.09,1.13,-1630.23
United Kingdom,2020-12-02,15180.0,16466.97,-0.15,-1286.82
United Kingdom,2020-12-03,15180.0,16124.85,-1.41,-943.43
United Kingdom,2020-12-04,15180.0,15782.72,-2.64,-600.08
United Kingdom,2020-12-05,15180.0,15440.6,-3.77,-256.83
United Kingdom,2020-12-06,15027.14,15415.6,3.72,-392.18
United Kingdom,2020-12-07,15027.14,15722.53,2.42,-697.81
United Kingdom,2020-12-08,15027.14,16029.47,1.13,-1003.46
United Kingdom,2020-12-09,15027.14,16336.4,-0.15,-1309.11
United Kingdom,2020-12-10,15027.14,16643.33,-1.41,-1614.78
United Kingdom,2020-12-11,15027.14,16950.27,-2.64,-1920.48
United Kingdom,2020-12-12,15027.14,17257.2,-3.77,-2226.29
United Kingdom,2020-12-13,19784.0,18318.65,3.72,1461.64
United Kingdom,2020-12-14,19784.0,19390.28,2.42,391.3
United Kingdom,2020-12-15,19784.0,20461.92,1.13,-679.05
United Kingdom,2020-12-16,19784.0,21533.56,-0.15,-1749.41
United Kingdom,2020-12-17,19784.0,22605.2,-1.41,-2819.79
United Kingdom,2020-12-18,19784.0,23676.84,-2.64,-3890.19
United Kingdom,2020-12-19,19784.0,24748.47,-3.77,-4960.7
United Kingdom,2020-12-20,31101.71,26061.61,3.72,5036.39
United Kingdom,2020-12-21,31101.71,27057.62,2.42,4041.67
United Kingdom,2020-12-22,31101.71,28053.63,1.13,3046.95
United Kingdom,2020-12-23,31101.71,29049.64,-0.15,2052.22
United Kingdom,2020-12-24,31101.71,30045.64,-1.41,1057.48
United Kingdom,2020-12-25,31101.71,31041.65,-2.64,62.7
United Kingdom,2020-12-26,31101.71,32037.66,-3.77,-932.18
United Kingdom,2020-12-27,34724.14,34316.04,3.72,404.38
United Kingdom,2020-12-28,34724.14,35839.91,2.42,-1118.19
United Kingdom,2020-12-29,34724.14,37363.78,1.13,-2640.77
United Kingdom,2020-12-30,34724.14,38887.64,-0.15,-4163.36
United Kingdom,2020-12-31,34724.14,40411.51,-1.41,-5685.96
United Kingdom,2021-01-01,34724.14,41935.38,-2.64,-7208.59
United Kingdom,2021-01-02,34724.14,43459.24,-3.77,-8731.33
United Kingdom,2021-01-03,53959.71,45411.27,3.72,8544.72
United Kingdom,2021-01-04,53959.71,47121.81,2.42,6835.48
United Kingdom,2021-01-05,53959.71,48832.34,1.13,5126.24
United Kingdom,2021-01-06,53959.71,50542.87,-0.15,3416.98
United Kingdom,2021-01-07,53959.71,52253.41,-1.41,1707.72
United Kingdom,2021-01-08,53959.71,53963.94,-2.64,-1.59
United Kingdom,2021-01-09,53959.71,55674.47,-3.77,-1710.99
United Kingdom,2021-01-10,60382.14,56386.97,3.72,3991.46
United Kingdom,2021-01-11,60382.14,55817.09,2.42,4562.63
United Kingdom,2021-01-12,60382.14,55247.22,1.13,5133.79
United Kingdom,2021-01-13,60382.14,54677.34,-0.15,5704.95
United Kingdom,2021-01-14,60382.14,54107.46,-1.41,6276.09
United Kingdom,2021-01-15,60382.14,53537.59,-2.64,6847.2
United Kingdom,2021-01-16,60382.14,52967.71,-3.77,7418.2
United Kingdom,2021-01-17,45411.57,51714.61,3.72,-6306.75
United Kingdom,2021-01-18,45411.57,50033.34,2.42,-4624.19
United Kingdom,2021-01-19,45411.57,48352.07,1.13,-2941.64
United Kingdom,2021-01-20,45411.57,46670.81,-0.15,-1259.09
United Kingdom,2021-01-21,45411.57,44989.54,-1.41,423.44
United Kingdom,2021-01-22,45411.57,43308.27,-2.64,2105.94
United Kingdom,2021-01-23,45411.57,41627.01,-3.77,3788.34
United Kingdom,2021-01-24,35163.14,39238.44,3.72,-4079.01
United Kingdom,2021-01-25,35163.14,37847.9,2.42,-2687.18
United Kingdom,2021-01-26,35163.14,36457.37,1.13,-1295.36
United Kingdom,2021-01-27,35163.14,35066.84,-0.15,96.45
United Kingdom,2021-01-28,35163.14,33676.3,-1.41,1488.25
United Kingdom,2021-01-29,35163.14,32285.77,-2.64,2880.01
United Kingdom,2021-01-30,35163.14,30895.24,-3.77,4271.68
United Kingdom,2021-01-31,24553.57,29114.47,3.72,-4564.62
United Kingdom,2021-02-01,24553.57,28016.94,2.42,-3465.79
United Kingdom,2021-02-02,24553.57,26919.41,1.13,-2366.97
United Kingdom,2021-02-03,24553.57,25821.87,-0.15,-1268.16
United Kingdom,2021-02-04,24553.57,24724.34,-1.41,-169.36
United Kingdom,2021-02-05,24553.57,23626.81,-2.64,929.41
United Kingdom,2021-02-06,24553.57,22529.27,-3.77,2028.07
United Kingdom,2021-02-07,18700.14,21080.44,3.72,-2384.01
United Kingdom,2021-02-08,18700.14,20338.9,2.42,-1641.18
United Kingdom,2021-02-09,18700.14,19597.37,1.13,-898.36
United Kingdom,2021-02-10,18700.14,18855.84,-0.15,-155.55
United Kingdom,2021-02-11,18700.14,18114.3,-1.41,587.25
United Kingdom,2021-02-12,18700.14,17372.77,-2.64,1330.01
United Kingdom,2021-02-13,18700.14,16631.24,-3.77,2072.68
United Kingdom,2021-02-14,13430.57,15757.83,3.72,-2330.97
United Kingdom,2021-02-15,13430.57,15274.65,2.42,-1846.5
United Kingdom,2021-02-16,13430.57,14791.47,1.13,-1362.03
United Kingdom,2021-02-17,13430.57,14308.28,-0.15,-877.57
United Kingdom,2021-02-18,13430.57,13825.1,-1.41,-393.12
United Kingdom,2021-02-19,13430.57,13341.92,-2.64,91.29
United Kingdom,2021-02-20,13430.57,12858.74,-3.77,575.6
United Kingdom,2021-02-21,11452.43,12197.63,3.72,-748.92
United Kingdom,2021-02-22,11452.43,11887.82,2.42,-437.81
United Kingdom,2021-02-23,11452.43,11578.01,1.13,-126.71
United Kingdom,2021-02-24,11452.43,11268.2,-0.15,184.38
United Kingdom,2021-02-25,11452.43,10958.39,-1.41,495.45
United Kingdom,2021-02-26,11452.43,10648.58,-2.64,806.49
United Kingdom,2021-02-27,11452.43,10338.77,-3.77,1117.43
United Kingdom,2021-02-28,8783.43,9838.72,3.72,-1059.0
United Kingdom,2021-03-01,8783.43,9470.53,2.42,-689.52
United Kingdom,2021-03-02,8783.43,9102.35,1.13,-320.05
United Kingdom,2021-03-03,8783.43,8734.17,-0.15,49.41
United Kingdom,2021-03-04,8783.43,8365.99,-1.41,418.85
United Kingdom,2021-03-05,8783.43,7997.81,-2.64,788.26
United Kingdom,2021-03-06,8783.43,7629.63,-3.77,1157.58
United Kingdom,2021-03-07,5929.71,7250.09,3.72,-1324.1
United Kingdom,2021-03-08,5929.71,7048.49,2.42,-1121.2
United Kingdom,2021-03-09,5929.71,6846.89,1.13,-918.32
United Kingdom,2021-03-10,5929.71,6645.29,-0.15,-715.44
United Kingdom,2021-03-11,5929.71,6443.69,-1.41,-512.57
